
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  201.40
8000                  209.89
12000                1285.49
16000                1378.44
20000                1655.28
24000                1672.57
28000                1640.14
32000                1688.50
36000                1658.79
40000                1691.53
44000                1681.46
48000                1897.11
52000                1911.95
56000                1999.47
60000                2003.73
64000                2024.86
68000                1916.09
72000                2009.94
76000                2019.67
80000                2014.43
84000                2009.09
88000                2035.31
92000                2019.08
96000                2036.36
100000               2052.30
104000               2081.65
108000               2071.84
112000               2075.29
116000               2122.02
120000               2297.08
124000               2106.79
128000               2146.57
132000               2108.64
136000               2119.51
140000               2279.67
144000               2188.34
148000               2180.29
152000               2188.79
156000               2174.60
160000               2165.53
164000               2197.72
168000               2230.04
172000               2229.86
176000               2237.11
180000               2232.95
184000               2229.50
188000               2331.79
192000               2347.62
196000               2333.96
200000               2346.63
204000               2330.16
208000               2357.87
212000               2380.63
216000               3257.89
220000               2382.91
224000               2418.96
228000               2636.78
232000               2529.18
236000               2486.49
240000               2575.74
244000               2509.00
248000               2821.75
252000               2538.25
256000               2552.44
260000               2734.52
264000               2569.38
268000               2612.88
272000               2612.52
276000               2646.50
280000               3047.63
284000               2927.88
288000               2734.69
292000               2817.27
296000               2975.59
300000               3410.25
304000               2743.30
308000               2755.77
312000               2972.78
316000               3045.45
320000               2948.31
324000               2877.26
328000               2810.54
332000               2822.11
336000               2841.17
340000               3124.07
344000               2921.88
348000               3166.91
352000               2876.65
356000               2866.81
360000               2913.82
364000               3054.44
368000               2877.66
372000               3131.06
376000               2942.28
380000               2938.02
384000               2983.31
388000               2903.26
392000               2966.45
396000               3010.29
400000               3386.69
404000               5284.31
408000               3594.12
412000               3025.79
416000               3221.28
420000               3042.02
424000               3089.96
428000               3139.42
432000               3082.63
436000               3236.11
440000               3207.35
444000               3157.70
448000               3255.88
452000               3144.26
456000               3503.52
460000               3161.08
464000               3903.62
468000               3310.31
472000               3258.80
476000               3232.76
480000               3373.36
484000               3281.12
488000               3647.30
492000               3422.43
496000               3457.39
500000               3435.08
504000               6501.58
508000               3524.04
512000               3790.53
516000               3536.41
520000               5850.66
524000               3595.21
528000               3569.84
532000               3608.78
536000               3582.33
540000               3540.15
544000               3600.42
548000               4758.07
552000               4010.77
556000               3937.00
560000               3683.67
564000               3932.04
568000               3720.14
572000               3964.31
576000               3619.16
580000               3702.39
584000               3726.21
588000               3722.29
592000               3762.81
596000               3919.72
600000               3730.57
604000               3913.53
608000               3758.12
612000               4086.39
616000               3796.53
620000               3791.57
624000               3909.11
628000               3826.45
632000               3825.37
636000               3860.98
640000               4430.63
644000               3934.04
648000               4411.94
652000               3843.91
656000               3881.12
660000               4066.89
664000               3902.07
668000               4069.63
672000               3903.80
676000               3965.67
680000               3947.06
684000               4101.36
688000               4333.52
692000               5124.75
696000               4235.44
700000               3965.43
704000               4058.91
708000               4449.84
712000               4356.06
716000               4462.87
720000               3975.01
724000               5109.82
728000               4031.15
732000               6291.94
736000               4014.84
740000               4130.47
744000               4307.28
748000               4118.38
752000               4111.13
756000               4086.17
760000               4145.88
764000               4930.96
768000               4171.53
772000               4420.11
776000               4278.29
780000               4298.23
784000               4287.33
788000               4237.74
792000               4210.73
796000               4658.74
800000               4218.29
804000               4860.77
808000               5236.38
812000               4569.73
816000               4844.47
820000               4273.18
824000               4306.38
828000               4279.16
832000               4367.12
836000               4275.57
840000               4422.55
844000               4565.53
848000               4314.37
852000               4511.35
856000               4645.91
860000               7017.97
864000               4343.16
868000               4676.65
872000               4421.88
876000               4414.50
880000              10375.96
884000               5136.14
888000               4673.20
892000               4508.99
896000               4831.18
900000               4304.28
904000               4393.40
908000               4417.76
912000               4388.09
916000               5145.72
920000               6772.94
924000               4429.44
928000               4763.92
932000               4562.12
936000               4563.13
940000               4532.56
944000               4494.32
948000               4546.10
952000               5177.34
956000               4683.26
960000               4604.92
964000               5741.69
968000               4869.34
972000               4627.09
976000               5433.73
980000               4623.25
984000               4570.37
988000               4729.34
992000               4608.89
996000               7329.80
1000000              4744.76
1004000              4616.16
1008000              6338.10
1012000              4736.84
1016000              4713.27
1020000              4625.31
1024000              5373.80
