4	590.0328979492188
8	8.659744262695312
16	2.5549440383911133
32	3.5256640911102295
64	3.4401919841766357
128	2.1421759128570557
256	2.1286399364471436
512	2.496351957321167
1024	2.030463933944702
2048	2.4084479808807373
4096	1.9742720127105713
8192	1.9461760520935059
16384	30.371904373168945
32768	2.9945600032806396
65536	3.532639980316162
131072	3.430527925491333
262144	4.678207874298096
524288	7.323647975921631
1048576	16.660480499267578
2097152	19.614559173583984
4194304	27.81657600402832
8388608	33.32444763183594
16777216	61.02326583862305
33554432	98.62844848632812
67108864	187.0911102294922
134217728	390.73297119140625
268435456	600.633544921875
536870912	1609.232421875
4	582.1348876953125
8	2.7013120651245117
16	1.7439680099487305
32	2.4821760654449463
64	1.5535999536514282
128	2.1725759506225586
256	1.8165760040283203
512	1.9255679845809937
1024	1.5680639743804932
2048	1.487488031387329
4096	1.9896639585494995
8192	1.4290879964828491
16384	22.242271423339844
32768	1.6326080560684204
65536	2.2685439586639404
131072	3.688447952270508
262144	3.8845760822296143
524288	6.877120018005371
1048576	9.355263710021973
2097152	12.705216407775879
4194304	19.300352096557617
8388608	50.2309455871582
16777216	57.98633575439453
33554432	79.98979187011719
67108864	145.5041961669922
134217728	306.1166076660156
268435456	601.5552978515625
536870912	1236.802734375
