	4	953.9952392578125
	8	4.584415912628174
	16	2.8958399295806885
	32	2.9059200286865234
	64	1.9975999593734741
	128	2.7109758853912354
	256	2.5658559799194336
	512	1.7655999660491943
	1024	2.1319680213928223
	2048	2.1417601108551025
	4096	1.922111988067627
	8192	2.0054080486297607
	16384	2.7015678882598877
	32768	2.596127986907959
	65536	2.6767680644989014
	131072	3.292095899581909
	262144	3.929856061935425
	524288	5.366176128387451
	1048576	5.4621758460998535
	2097152	10.506175994873047
	4194304	12.356608390808105
	8388608	23.160831451416016
	16777216	51.156673431396484
	33554432	43.970176696777344
	67108864	72.45817565917969
	134217728	95.55474853515625
	268435456	168.9087371826172
	536870912	369.5459289550781
