	4	1093.510986328125
	8	5.777408123016357
	16	2.7013120651245117
	32	2.585024118423462
	64	2.3408639430999756
	128	2.966495990753174
	256	2.1932480335235596
	512	1.9460480213165283
	1024	1.9288959503173828
	2048	2.20032000541687
	4096	1.8743360042572021
	8192	2.399104118347168
	16384	2.7561919689178467
	32768	2.5409600734710693
	65536	2.5351040363311768
	131072	4.06931209564209
	262144	4.53059196472168
	524288	5.491199970245361
	1048576	6.260863780975342
	2097152	9.81657600402832
	4194304	4.058879852294922
	8388608	27.208223342895508
	16777216	12.177311897277832
	33554432	55.4552001953125
	67108864	50.84966278076172
	134217728	82.85533142089844
	268435456	209.12261962890625
	536870912	387.759033203125
