	4	328.8882141113281
	8	2.6501119136810303
	16	2.6601920127868652
	32	2.8002560138702393
	64	1.6632319688796997
	128	2.877376079559326
	256	2.0592639446258545
	512	1.9456000328063965
	1024	1.962496042251587
	2048	2.0047359466552734
	4096	1.7287360429763794
	8192	1.7711679935455322
	16384	2.5620479583740234
	32768	2.921760082244873
	65536	2.6125760078430176
	131072	3.7029759883880615
	262144	4.026303768157959
	524288	4.862527847290039
	1048576	6.665184020996094
	2097152	9.595295906066895
	4194304	10.90937614440918
	8388608	20.71900749206543
	16777216	48.459808349609375
	33554432	46.80611038208008
	67108864	73.37897491455078
	134217728	92.44595336914062
	268435456	176.84515380859375
	536870912	278.7800598144531
