	4	986.4246215820312
	8	2.2364161014556885
	16	2.62719988822937
	32	3.047071933746338
	64	2.0814080238342285
	128	2.987168073654175
	256	2.1573760509490967
	512	1.8761279582977295
	1024	2.041856050491333
	2048	2.3104639053344727
	4096	2.3344640731811523
	8192	1.8440320491790771
	16384	2.879487991333008
	32768	2.5337278842926025
	65536	2.76147198677063
	131072	3.0696001052856445
	262144	4.20911979675293
	524288	4.987904071807861
	1048576	5.586559772491455
	2097152	8.312479972839355
	4194304	12.446368217468262
	8388608	24.671039581298828
	16777216	50.218753814697266
	33554432	45.468448638916016
	67108864	72.50188446044922
	134217728	92.61433410644531
	268435456	135.443359375
	536870912	308.71624755859375
