4	208.92816162109375
8	3.44268798828125
16	1.9433599710464478
32	1.8982080221176147
64	1.8121919631958008
128	2.249408006668091
256	1.3358720541000366
512	1.0424319505691528
1024	1.1284480094909668
2048	1.120255947113037
4096	1.8384640216827393
8192	1.1141120195388794
16384	2.532991886138916
32768	2.3797760009765625
65536	2.183232069015503
131072	3.0020480155944824
262144	4.189760208129883
524288	5.957920074462891
1048576	10.953536033630371
2097152	23.77622413635254
4194304	26.676448822021484
8388608	39.336544036865234
16777216	65.32300567626953
33554432	98.10489654541016
67108864	198.51878356933594
134217728	595.1651611328125
268435456	983.075439453125
536870912	2187.59375
