4	369.6248779296875
8	1.1713279485702515
16	1.9511040449142456
32	1.884160041809082
64	1.9189759492874146
128	1.9927680492401123
256	2.1924479007720947
512	1.999392032623291
1024	1.8275200128555298
2048	1.1255040168762207
4096	1.943519949913025
8192	2.0049920082092285
16384	1.886080026626587
32768	2.14630389213562
65536	1.7696319818496704
131072	1.4978879690170288
262144	2.297247886657715
524288	3.333440065383911
1048576	5.575168132781982
2097152	7.146336078643799
4194304	10.564831733703613
8388608	7.889120101928711
16777216	13.575455665588379
33554432	36.81363296508789
67108864	46.42105484008789
134217728	90.96688079833984
268435456	220.8148193359375
536870912	813.7456665039062
