
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1225.86
9000000             14764.33
17000000            28179.67
25000000            43552.85
33000000            50820.04
41000000            64162.35
49000000            85550.70
57000000            93478.99
65000000           115185.14
73000000           132173.10
81000000           143068.90
89000000           146009.53
97000000           153397.04
105000000          162440.95
113000000          182950.02
121000000          193579.29
129000000          207150.14
137000000          218884.05
145000000          235158.89
153000000          243019.48
161000000          260058.98
169000000          285218.20
177000000          297476.51
185000000          298691.20
193000000          318666.42
201000000          332166.49
209000000          342262.45
217000000          350903.45
225000000          360678.58
233000000          404607.60
241000000          401277.10
249000000          395882.41
257000000          446011.29
265000000          452986.70
273000000          438508.11
281000000          458367.36
289000000          453549.31
297000000          518735.40
305000000          527899.55
313000000          516457.85
321000000          533638.21
329000000          539673.93
337000000          540715.83
345000000          557533.87
353000000          594070.37
361000000          616499.63
369000000          657362.74
377000000          659291.59
385000000          691039.08
393000000          698919.97
401000000          670410.05
409000000          683009.20
417000000          682802.18
425000000          700972.45
433000000          714555.12
441000000          718991.35
449000000          767364.41
457000000          791524.17
465000000          887685.10
473000000          852675.23
481000000          875097.19
489000000          901461.49
497000000          894262.73
505000000          929210.89
