
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   23.26
8000                   32.19
12000                  94.76
16000                  97.59
20000                  98.71
24000                 100.75
28000                 103.08
32000                 116.94
36000                 109.82
40000                 115.77
44000                 123.99
48000                 130.69
52000                 125.50
56000                 133.14
60000                 135.49
64000                 140.98
68000                 148.24
72000                 148.74
76000                 153.50
80000                 152.08
84000                 155.13
88000                 158.08
92000                 163.08
96000                 164.35
100000                168.99
104000                179.99
108000                176.73
112000                177.44
116000                178.58
120000                183.31
124000                195.68
128000                191.82
132000                198.91
136000                208.64
140000                227.14
144000                224.82
148000                213.90
152000                209.80
156000                206.28
160000                213.79
164000                245.43
168000                240.69
172000                233.24
176000                224.76
180000                226.35
184000                227.69
188000                238.32
192000                248.19
196000                482.56
200000                446.88
204000                463.68
208000                406.72
212000                419.66
216000                457.97
220000                451.48
224000                408.79
228000                412.10
232000                432.41
236000                410.38
240000                467.59
244000                471.56
248000                457.02
252000                428.30
256000                469.69
260000                532.91
264000                445.55
268000                446.36
272000                480.65
276000                485.78
280000                575.30
284000                503.30
288000                480.58
292000                503.32
296000                633.51
300000                542.04
304000                605.52
308000                484.94
312000                513.83
316000                494.14
320000                483.12
324000                510.30
328000                511.21
332000                542.05
336000                534.09
340000                716.21
344000                540.00
348000                530.62
352000                546.93
356000                546.00
360000                549.34
364000                547.41
368000                630.51
372000                567.94
376000                570.13
380000                618.81
384000                605.63
388000                604.16
392000                582.12
396000                601.06
400000                616.42
404000                616.12
408000                600.97
412000                649.57
416000                664.58
420000                628.42
424000                641.74
428000                648.57
432000                666.87
436000                716.66
440000                667.13
444000                657.02
448000                657.03
452000                712.10
456000                710.80
460000                696.39
464000                697.73
468000                756.49
472000                736.55
476000                725.00
480000                774.24
484000                737.51
488000                735.76
492000                750.36
496000                929.15
500000                780.50
504000                916.67
508000                769.08
512000                845.08
516000                793.42
520000                778.31
524000                786.19
528000               1054.15
532000                820.57
536000                869.41
540000                838.02
544000                835.52
548000                868.26
552000                827.24
556000                846.74
560000                851.76
564000                833.72
568000                909.23
572000                880.92
576000               1133.80
580000                850.29
584000                830.92
588000                856.96
592000                856.78
596000                885.26
600000                924.40
604000                895.96
608000               1117.28
612000                874.97
616000                867.18
620000                941.23
624000                914.68
628000                945.17
632000                991.10
636000                932.74
640000                938.78
644000                930.22
648000                982.40
652000                964.92
656000                984.07
660000               1009.45
664000               1004.18
668000               1020.82
672000               1031.36
676000               1063.63
680000               1000.39
684000               1010.66
688000               1086.77
692000               1052.30
696000               1048.15
700000               1000.54
704000               1036.26
708000               1040.67
712000               1050.28
716000               1101.12
720000               1041.28
724000               1086.34
728000               1036.50
732000               1072.21
736000               1093.65
740000               1152.37
744000               1282.12
748000               1109.75
752000               1056.58
756000               1111.19
760000               1159.29
764000               1163.69
768000               1142.08
772000               1196.14
776000               1152.58
780000               1148.78
784000               1165.88
788000               1347.91
792000               1162.80
796000               1186.04
800000               1147.21
804000               1212.71
808000               1254.45
812000               1286.92
816000               1621.78
820000               1163.25
824000               1228.58
828000               1374.67
832000               1269.12
836000               1208.33
840000               1242.79
844000               1335.83
848000               1879.75
852000               1402.74
856000               1266.75
860000               1288.70
864000               1335.66
868000               1346.32
872000               1334.91
876000               1310.44
880000               1360.82
884000               1336.72
888000               1337.58
892000               1442.59
896000               1373.94
900000               1355.86
904000               1307.10
908000               1409.90
912000               1483.82
916000               1401.61
920000               1485.98
924000               1388.44
928000               1423.99
932000               1484.19
936000               1600.56
940000               1531.29
944000               1424.79
948000               1473.46
952000               1495.13
956000               1426.17
960000               1416.63
964000               1507.60
968000               1547.14
972000               1516.62
976000               1761.45
980000               1480.40
984000               1556.73
988000               1569.36
992000               1510.52
996000               1457.08
1000000              1703.61
1004000              1689.83
1008000              1690.16
1012000              1535.58
1016000              1595.80
1020000              1647.98
1024000              1723.19
