
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  168.83
8000                  176.88
12000                 889.63
16000                 905.95
20000                 923.11
24000                 945.69
28000                 938.68
32000                 939.84
36000                 952.88
40000                 960.21
44000                 972.21
48000                 981.43
52000                 985.67
56000                1001.96
60000                 997.07
64000                1034.89
68000                1014.50
72000                1047.00
76000                1040.53
80000                1053.59
84000                1069.88
88000                1091.43
92000                1074.52
96000                1097.97
100000               1100.57
104000               1120.57
108000               1116.57
112000               1125.44
116000               1139.56
120000               1158.39
124000               1166.35
128000               1182.19
132000               1184.77
136000               1191.82
140000               1208.98
144000               1216.85
148000               1248.24
152000               1237.40
156000               1251.62
160000               1265.77
164000               1263.03
168000               1268.41
172000               1265.62
176000               1272.66
180000               1293.32
184000               1312.93
188000               1340.61
192000               1315.22
196000               1323.97
200000               1369.06
204000               1355.64
208000               1377.41
212000               1375.16
216000               1356.35
220000               1413.35
224000               1387.80
228000               1380.26
232000               1405.04
236000               1411.25
240000               1398.97
244000               1423.35
248000               1505.75
252000               1547.82
256000               1546.21
260000               1572.71
264000               1557.24
268000               1577.88
272000               1612.55
276000               1627.35
280000               1642.16
284000               1672.20
288000               1638.42
292000               1690.09
296000               1605.42
300000               1639.02
304000               1651.26
308000               1653.36
312000               1662.90
316000               1707.14
320000               1696.24
324000               2033.66
328000               1706.13
332000               1727.10
336000               1762.16
340000               1810.95
344000               1731.66
348000               1802.30
352000               1759.23
356000               1797.70
360000               1816.22
364000               1823.48
368000               1882.40
372000               1890.55
376000               1866.49
380000               1821.70
384000               1964.83
388000               1984.12
392000               1860.17
396000               1910.77
400000               1955.14
404000               1948.92
408000               1967.65
412000               1971.08
416000               1953.03
420000               2044.55
424000               2059.96
428000               1999.96
432000               2053.03
436000               1962.13
440000               2054.50
444000               2039.53
448000               2025.34
452000               2076.62
456000               2084.95
460000               2065.25
464000               2070.83
468000               2097.86
472000               2173.70
476000               2167.32
480000               2121.20
484000               2095.80
488000               2122.83
492000               2200.82
496000               2143.64
500000               2187.23
504000               2200.79
508000               2201.30
512000               2167.03
516000               2189.53
520000               2222.32
524000               3409.33
528000               3423.51
532000               3582.75
536000               3661.27
540000               3626.82
544000               3623.47
548000               3586.67
552000               3555.85
556000               3625.03
560000               3519.19
564000               3542.23
568000               3700.98
572000               3564.36
576000               3628.49
580000               3696.39
584000               3676.65
588000               3696.71
592000               3719.73
596000               3750.66
600000               3777.34
604000               3760.92
608000               3839.08
612000               3696.16
616000               3793.75
620000               3860.20
624000               3836.10
628000               3909.91
632000               3895.81
636000               3859.05
640000               3887.66
644000               3820.37
648000               3894.09
652000               3781.35
656000               3810.89
660000               3838.15
664000               3783.32
668000               3843.31
672000               3886.45
676000               3907.95
680000               3884.89
684000               3873.41
688000               3859.50
692000               3918.97
696000               3977.60
700000               3887.29
704000               3873.71
708000               3888.02
712000               3900.06
716000               3940.89
720000               3973.31
724000               3839.04
728000               3876.21
732000               3922.83
736000               3925.50
740000               3931.28
744000               4004.92
748000               3911.80
752000               3986.48
756000               4054.68
760000               3962.39
764000               4007.71
768000               3921.15
772000               4008.80
776000               3887.03
780000               4034.01
784000               4035.96
788000               4065.36
792000               4102.37
796000               4036.04
800000               4120.03
804000               4089.20
808000               4117.30
812000               4154.19
816000               4178.88
820000               4168.56
824000               4185.10
828000               4149.30
832000               4189.31
836000               4115.42
840000               4183.79
844000               4188.90
848000               4152.05
852000               4218.37
856000               4228.31
860000               4191.34
864000               4276.61
868000               4162.61
872000               4220.70
876000               4207.28
880000               4247.49
884000               4266.77
888000               4218.87
892000               4259.04
896000               4266.19
900000               4315.13
904000               4277.59
908000               4291.01
912000               4327.37
916000               4236.29
920000               4316.17
924000               4279.45
928000               4344.83
932000               4287.46
936000               4345.59
940000               4356.97
944000               4315.68
948000               4390.00
952000               4491.87
956000               4387.40
960000               4383.76
964000               4490.44
968000               4468.48
972000               4456.41
976000               4339.43
980000               4434.52
984000               4467.22
988000               4371.05
992000               4451.54
996000               4370.53
1000000              4498.66
1004000             14647.85
1008000             24389.12
1012000             28378.42
1016000              4440.27
1020000              6786.71
1024000             10217.32
