
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  129.15
8000                  132.83
12000                 435.86
16000                 442.24
20000                 441.06
24000                 449.49
28000                 457.72
32000                 462.27
36000                 467.56
40000                 463.63
44000                 472.47
48000                 495.22
52000                 493.08
56000                 508.83
60000                 511.27
64000                 526.17
68000                 524.95
72000                 525.35
76000                 545.35
80000                 555.12
84000                 560.15
88000                 565.81
92000                 578.45
96000                 579.69
100000                589.36
104000                608.26
108000                612.85
112000                618.09
116000                631.80
120000                644.64
124000                658.61
128000                667.74
132000                695.61
136000                674.63
140000                696.71
144000                700.41
148000                716.95
152000                740.66
156000                730.37
160000                751.21
164000                727.22
168000                779.25
172000                768.18
176000                751.44
180000                779.96
184000                799.76
188000                788.18
192000                785.89
196000                824.03
200000                791.04
204000                862.96
208000                852.10
212000                844.64
216000                847.18
220000                843.76
224000                874.67
228000                902.30
232000                888.17
236000                891.47
240000                907.03
244000                981.30
248000                984.69
252000                919.01
256000                969.38
260000                940.81
264000               1373.52
268000               1422.46
272000               1442.89
276000               1477.25
280000               1497.79
284000               1478.11
288000               1506.90
292000               1502.42
296000               1503.81
300000               1512.31
304000               1539.70
308000               1622.98
312000               1558.85
316000               1540.22
320000               1580.97
324000               1552.08
328000               1610.33
332000               1580.05
336000               1611.65
340000               1599.69
344000               1646.36
348000               1611.07
352000               1661.65
356000               1595.91
360000               1634.72
364000               1623.61
368000               1652.52
372000               1719.63
376000               1753.62
380000               1719.35
384000               1687.05
388000               1737.59
392000               1755.58
396000               1694.12
400000               1753.26
404000               1759.52
408000               1766.94
412000               1746.47
416000               1748.00
420000               1779.96
424000               1766.87
428000               1825.54
432000               1770.78
436000               1742.82
440000               1771.84
444000               1767.98
448000               1737.24
452000               1763.42
456000               1775.95
460000               1791.53
464000               1820.27
468000               1835.55
472000               1827.87
476000               1816.48
480000               1784.52
484000               1875.33
488000               1796.89
492000               1863.77
496000               1834.79
500000               1831.30
504000               1861.68
508000               1843.81
512000               1923.26
516000               1886.06
520000               1849.30
524000               1821.26
528000               1995.91
532000               2027.04
536000               2053.55
540000               2017.39
544000               2041.82
548000               2026.10
552000               2066.38
556000               2077.18
560000               2102.30
564000               2082.29
568000               2111.53
572000               2111.24
576000               2111.70
580000               2146.02
584000               2106.27
588000               2119.99
592000               2147.34
596000               2135.38
600000               2065.15
604000               2097.27
608000               2126.57
612000               2141.44
616000               2130.17
620000               2188.34
624000               2159.25
628000               2172.42
632000               2181.67
636000               2168.18
640000               2239.95
644000               2171.91
648000               2194.75
652000               2186.28
656000               2162.77
660000               2198.11
664000               2223.07
668000               2204.69
672000               2218.52
676000               2225.16
680000               2255.60
684000               2279.58
688000               2229.09
692000               2280.48
696000               2250.52
700000               2275.11
704000               2221.54
708000               2244.19
712000               2241.52
716000               2291.58
720000               2270.00
724000               2279.00
728000               2279.84
732000               2333.39
736000               2300.92
740000               2280.65
744000               2258.26
748000               2301.67
752000               2221.82
756000               2225.29
760000               2246.86
764000               2311.71
768000               2251.07
772000               2293.17
776000               2293.93
780000               2311.96
784000               2334.27
788000               2389.82
792000               2405.15
796000               2460.87
800000               2440.95
804000               2430.56
808000               2436.75
812000               2489.24
816000               2459.36
820000               2442.11
824000               2473.95
828000               2557.05
832000               2514.22
836000               2527.96
840000               2560.76
844000               2483.44
848000               2485.14
852000               2523.15
856000               2546.64
860000               2511.29
864000               2628.36
868000               2611.52
872000               2654.56
876000               2643.19
880000               2607.61
884000               2649.03
888000               2602.06
892000               2663.58
896000               2661.51
900000               2678.39
904000               2642.05
908000               2641.99
912000               2651.49
916000               2652.17
920000               2637.52
924000               2647.23
928000               2712.90
932000               2660.95
936000               2681.63
940000               2719.86
944000               2702.71
948000               2698.58
952000               2708.16
956000               2758.62
960000               2732.97
964000               2736.28
968000               2780.32
972000               2724.49
976000               2728.39
980000               2726.93
984000               2796.89
988000               2732.85
992000               2762.03
996000               2793.30
1000000              2780.73
1004000              2774.30
1008000              2811.96
1012000              2791.38
1016000              2785.63
1020000              2786.63
1024000              2830.77
