
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  230.53
8000                  205.98
12000                1275.76
16000                1419.60
20000                1519.87
24000                1783.50
28000                1635.21
32000                1750.55
36000                1661.82
40000                1714.89
44000                1685.12
48000                3415.83
52000                1898.87
56000                1854.37
60000                1851.50
64000                1874.65
68000                2091.57
72000                2175.12
76000                2105.97
80000                1967.00
84000                2170.53
88000                1973.91
92000                2029.93
96000                2327.58
100000               1988.12
104000               2032.89
108000               2138.05
112000               2333.54
116000               2062.81
120000               2060.50
124000               2070.54
128000               2100.05
132000               2123.18
136000               2088.72
140000               2139.00
144000               2503.52
148000               2190.58
152000               2160.04
156000               2167.76
160000               3623.32
164000               2372.16
168000               2993.36
172000               2407.00
176000               2215.07
180000               3494.46
184000               2209.53
188000               2260.53
192000               4698.64
196000               2607.38
200000               3245.05
204000               2564.35
208000               2428.19
212000               2369.81
216000               2543.86
220000               2324.28
224000               2332.97
228000               5260.74
232000               2625.27
236000               2471.49
240000               2504.58
244000               2625.44
248000               2514.81
252000               2529.86
256000               3957.24
260000               6250.90
264000               3755.79
268000               2609.83
272000               2586.74
276000               2763.86
280000               3057.88
284000               2926.80
288000               2629.21
292000               3643.96
296000               2656.32
300000               2645.05
304000               2713.42
308000               3168.01
312000               2739.80
316000               2750.42
320000               6193.79
324000               3677.16
328000               4154.47
332000               2979.00
336000               2860.55
340000               2891.71
344000               2964.03
348000               2984.15
352000               5625.57
356000               2906.86
360000               2854.43
364000               4729.60
368000               2862.41
372000               2927.89
376000               3018.06
380000               2871.73
384000               3033.63
388000               3001.26
392000               3404.17
396000               3090.84
400000               3397.40
404000               3349.05
408000               5396.17
412000               3095.60
416000               3104.33
420000               3769.81
424000               2992.43
428000               3716.59
432000               3046.82
436000               3237.87
440000               3148.34
444000               3090.74
448000               3176.73
452000               3253.87
456000               4898.13
460000               3112.82
464000               3207.25
468000               3478.80
472000               4174.27
476000               3269.69
480000               3983.26
484000               3666.10
488000               3688.44
492000               3469.18
496000               3530.20
500000               3521.74
504000               3757.17
508000               4867.42
512000               4236.90
516000               3556.40
520000               3620.89
524000               4099.75
528000               3636.16
532000               3543.82
536000               3620.74
540000               3616.85
544000               3628.36
548000               3611.59
552000               5945.28
556000               3699.87
560000               3719.97
564000               4000.88
568000               4014.06
572000               3807.62
576000               4015.67
580000               3738.34
584000               3713.75
588000               3738.88
592000               3772.47
596000               4738.82
600000               3819.96
604000               3921.29
608000               4485.07
612000               3892.38
616000               4170.38
620000               3797.69
624000               4134.36
628000               3835.72
632000               3881.78
636000               3893.85
640000               6282.11
644000               3965.25
648000               4320.79
652000               4459.04
656000               3953.66
660000               4027.62
664000               4295.18
668000               3902.09
672000               3927.90
676000               3959.38
680000               3989.99
684000               4055.78
688000               6584.42
692000               6509.16
696000               4241.28
700000               4271.37
704000               4135.09
708000               3968.14
712000               3994.24
716000               3989.87
720000               4065.65
724000               5306.44
728000               5104.79
732000               4490.65
736000               4350.80
740000               6053.88
744000               4191.87
748000               4136.72
752000               4159.37
756000               4417.07
760000               4668.18
764000               4577.41
768000              11023.70
772000               4178.74
776000               4740.03
780000               4226.28
784000               4519.22
788000               5282.53
792000               5577.64
796000               4626.16
800000               4289.90
804000               5007.93
808000               5332.75
812000               4528.57
816000               4310.39
820000               4623.67
824000               4270.75
828000               4492.91
832000               4371.28
836000               4611.37
840000               4795.13
844000               5102.40
848000               6600.10
852000               4443.64
856000               4529.49
860000               4822.50
864000               4519.45
868000               4521.36
872000               5979.65
876000               5537.86
880000               5636.55
884000               4790.69
888000               4569.90
892000               4476.76
896000               4618.06
900000               4454.53
904000               6744.57
908000               5917.48
912000               5236.93
916000               5431.30
920000               4753.07
924000               4544.58
928000               4969.81
932000               4592.77
936000               4581.63
940000               4529.68
944000               5377.20
948000               4825.54
952000               5853.92
956000               4893.31
960000               5525.74
964000               7115.29
968000               4748.69
972000               4770.09
976000               4653.30
980000               5385.67
984000               4989.67
988000               5022.92
992000               4704.15
996000               5127.57
1000000              7257.49
1004000              4702.11
1008000              4750.02
1012000              4773.77
1016000              5612.14
1020000              5269.53
1024000              4985.16
