
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   21.32
8000                   29.72
12000                  86.59
16000                  90.22
20000                  91.82
24000                  92.59
28000                  94.77
32000                  97.51
36000                 110.70
40000                 104.34
44000                 109.11
48000                 151.77
52000                 210.17
56000                 122.71
60000                 125.22
64000                 126.64
68000                 130.49
72000                 134.34
76000                 138.32
80000                 149.28
84000                 179.11
88000                 146.97
92000                 149.61
96000                 151.84
100000                154.53
104000                157.87
108000                161.41
112000                162.97
116000                167.16
120000                170.12
124000                175.86
128000                176.94
132000                184.22
136000                183.87
140000                185.92
144000                189.44
148000                193.53
152000                194.23
156000                198.35
160000                200.41
164000                206.23
168000                207.32
172000                217.59
176000                226.71
180000                231.68
184000                221.20
188000                225.45
192000                227.50
196000                351.56
200000                345.85
204000                383.74
208000                371.13
212000                364.79
216000                355.77
220000                386.51
224000                417.53
228000                404.76
232000                381.88
236000                386.24
240000                378.83
244000                388.37
248000                451.90
252000                422.07
256000                402.69
260000                440.86
264000                427.12
268000                412.30
272000                418.85
276000                415.59
280000                419.68
284000                441.26
288000                437.35
292000                601.98
296000                439.90
300000                744.67
304000                459.07
308000                487.61
312000                479.28
316000                491.89
320000                478.80
324000                746.40
328000                510.59
332000                532.03
336000                801.68
340000                492.96
344000                506.15
348000                503.42
352000                542.07
356000                683.96
360000                523.70
364000                521.99
368000                519.19
372000                560.89
376000                536.31
380000                523.99
384000                749.54
388000                541.18
392000                537.64
396000                543.86
400000                549.63
404000                582.50
408000                587.68
412000                555.03
416000                808.49
420000                580.13
424000                582.77
428000                583.22
432000                602.23
436000                635.43
440000                618.21
444000                666.97
448000                816.51
452000                824.45
456000                820.77
460000                831.79
464000                843.55
468000                912.87
472000                860.72
476000                865.87
480000                883.77
484000                900.63
488000                881.74
492000                901.40
496000                909.22
500000                913.17
504000                953.16
508000               1012.30
512000               1036.87
516000                941.44
520000               1039.86
524000               1139.45
528000                957.71
532000                890.69
536000                967.69
540000                784.10
544000                980.29
548000               1079.00
552000                978.22
556000               1003.15
560000                993.32
564000               1104.94
568000               1060.00
572000               1006.20
576000               1015.08
580000               1025.86
584000               1066.04
588000               1023.85
592000               1043.01
596000               1050.60
600000               1175.53
604000               1050.80
608000               1210.93
612000               1075.16
616000               1077.08
620000               1236.72
624000               1096.93
628000               1101.33
632000               1258.02
636000               1140.38
640000                874.90
644000               1046.02
648000               1256.75
652000               1276.61
656000                924.15
660000                932.63
664000                947.28
668000               1085.78
672000               1238.66
676000               1339.54
680000               1257.71
684000                966.15
688000               1182.94
692000                964.98
696000                968.23
700000                991.91
704000               1018.79
708000                984.87
712000                990.79
716000               1054.99
720000                987.73
724000                986.85
728000                984.62
732000                988.62
736000                988.76
740000               1456.84
744000               1013.89
748000               1459.10
752000               1014.59
756000               1013.85
760000               1020.76
764000               1167.54
768000               1054.52
772000               1301.63
776000               1413.72
780000               1582.27
784000               1158.43
788000               1134.33
792000               1096.94
796000               1104.04
800000               1111.06
804000               1444.36
808000               1536.38
812000               1154.13
816000               1484.50
820000               1165.51
824000               1446.45
828000               1450.18
832000               1171.27
836000               1160.06
840000               1217.85
844000               1167.89
848000               1447.09
852000               1181.38
856000               1168.60
860000               1172.86
864000               1176.90
868000               1194.55
872000               1540.52
876000               1218.38
880000               1200.92
884000               1546.59
888000               1466.45
892000               1651.13
896000               1262.52
900000               1271.80
904000               1395.16
908000               1285.50
912000               1403.29
916000               1302.08
920000               1676.78
924000               1685.47
928000               1378.37
932000               1750.33
936000               1380.67
940000               1654.34
944000               1546.30
948000               1456.35
952000               1410.34
956000               1621.70
960000               1498.11
964000               1348.62
968000               1358.59
972000               1363.73
976000               1396.91
980000               1776.08
984000               1416.01
988000               1396.33
992000               1411.00
996000               1423.81
1000000              2069.96
1004000              1510.79
1008000              1456.46
1012000              1454.77
1016000              1743.64
1020000              1534.69
1024000              1692.08
