
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   21.32
8000                   31.76
12000                  88.41
16000                  95.52
20000                  97.69
24000                 101.80
28000                 101.16
32000                 102.25
36000                 238.25
40000                 118.45
44000                 113.92
48000                 116.91
52000                 120.12
56000                 123.67
60000                 127.43
64000                 130.01
68000                 134.34
72000                 138.37
76000                 140.76
80000                 145.06
84000                 148.28
88000                 150.52
92000                 155.05
96000                 157.80
100000                162.16
104000                164.00
108000                169.35
112000                170.71
116000                175.17
120000                176.82
124000                180.30
128000                183.30
132000                291.48
136000                194.22
140000                197.19
144000                200.57
148000                202.57
152000                204.36
156000                206.41
160000                209.32
164000                211.55
168000                215.03
172000                218.64
176000                220.55
180000                224.76
184000                227.43
188000                230.30
192000                234.03
196000                438.50
200000                444.31
204000                459.02
208000                453.69
212000                458.80
216000                460.58
220000                531.39
224000                473.95
228000                480.70
232000                484.24
236000                546.63
240000                499.13
244000                508.08
248000                512.59
252000                520.03
256000                525.55
260000                430.29
264000                449.75
268000                551.65
272000                410.05
276000                407.20
280000                493.18
284000                485.03
288000                457.69
292000                486.96
296000                463.92
300000                617.14
304000                597.82
308000                602.00
312000                673.16
316000                489.22
320000                551.81
324000                473.37
328000                594.50
332000                485.15
336000                492.07
340000                487.78
344000                494.32
348000                509.92
352000                514.71
356000                516.85
360000                546.22
364000                536.76
368000                518.93
372000                522.63
376000                526.90
380000                530.89
384000                563.67
388000                563.16
392000                543.03
396000                577.83
400000                556.97
404000                602.64
408000                568.41
412000                580.96
416000                581.16
420000                580.73
424000                596.49
428000                590.08
432000                609.66
436000                658.30
440000                598.24
444000                609.31
448000                757.77
452000                626.36
456000                620.54
460000                623.55
464000                629.23
468000                632.92
472000                641.58
476000                771.48
480000                656.44
484000                674.73
488000                668.62
492000                687.41
496000                717.14
500000                678.92
504000                693.40
508000                695.01
512000                697.39
516000                700.53
520000               1073.68
524000               1045.65
528000               1103.71
532000                957.87
536000                967.18
540000                986.74
544000                903.10
548000                976.66
552000                978.08
556000                987.47
560000               1036.33
564000               1015.16
568000               1008.53
572000               1020.11
576000                902.06
580000               1123.62
584000               1063.39
588000               1095.93
592000               1086.92
596000               1103.26
600000               1097.59
604000               1105.85
608000               1111.27
612000               1162.81
616000               1110.83
620000               1199.39
624000               1126.46
628000               1128.76
632000               1132.11
636000               1066.27
640000               1124.54
644000               1136.18
648000               1166.08
652000               1158.75
656000               1157.20
660000               1156.89
664000               1308.94
668000               1184.90
672000               1078.44
676000                947.99
680000                922.24
684000                919.56
688000               1207.00
692000               1221.56
696000               1223.59
700000               1154.42
704000               1062.57
708000               1248.51
712000               1253.26
716000               1261.06
720000               1034.95
724000               1004.75
728000                982.96
732000                980.64
736000               1001.68
740000               1326.76
744000               1355.47
748000               1404.84
752000               1359.19
756000               1345.10
760000               1337.30
764000               1346.26
768000               1345.00
772000               1406.01
776000               1338.98
780000               1120.83
784000               1377.76
788000               1383.13
792000               1411.57
796000               1389.82
800000               1106.84
804000               1416.68
808000               1414.01
812000               1421.61
816000               1435.36
820000               1267.62
824000               1481.38
828000               1513.96
832000               1449.10
836000               1479.50
840000               1485.57
844000               1681.19
848000               1513.89
852000               1557.78
856000               1566.60
860000               1552.49
864000               1758.67
868000               1803.02
872000               1313.44
876000               1561.80
880000               1709.97
884000               1782.66
888000               1621.39
892000               1599.11
896000               1526.05
900000               1810.70
904000               1598.03
908000               1433.08
912000               1604.29
916000               1593.82
920000               1612.46
924000               1520.40
928000               1333.38
932000               1650.49
936000               1656.63
940000               1662.49
944000               1585.08
948000               1694.71
952000               1723.28
956000               1735.68
960000               1714.91
964000               1727.78
968000               1735.55
972000               1744.72
976000               1750.70
980000               1748.12
984000               1755.75
988000               1754.96
992000               1764.87
996000               1569.79
1000000              1815.29
1004000              1769.31
1008000              1770.24
1012000              2002.19
1016000              1870.96
1020000              1498.36
1024000              1473.07
