4	275.762451171875
8	5.147583961486816
16	1.9495680332183838
32	2.0188159942626953
64	2.0603840351104736
128	2.0564799308776855
256	2.1233599185943604
512	2.070336103439331
1024	2.072000026702881
2048	1.9366400241851807
4096	2.089600086212158
8192	1.9810880422592163
16384	2.0320000648498535
32768	1.9135040044784546
65536	1.8636800050735474
131072	1.5980479717254639
262144	2.3190720081329346
524288	3.3563199043273926
1048576	3.1942079067230225
2097152	9.064767837524414
4194304	12.36787223815918
8388608	4.997471809387207
16777216	16.32703971862793
33554432	23.467775344848633
67108864	29.68614387512207
134217728	86.24400329589844
268435456	141.13836669921875
536870912	358.7051086425781
