
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  201.43
8000                  217.75
12000                1279.47
16000                1363.77
20000                1488.86
24000                1614.76
28000                1606.63
32000                1638.44
36000                1632.34
40000                1671.69
44000                1650.97
48000                1869.62
52000                1862.99
56000                1856.84
60000                1854.10
64000                1879.99
68000                1885.81
72000                1984.20
76000                2039.92
80000                2003.39
84000                1988.40
88000                2000.50
92000                1996.00
96000                2068.60
100000               2045.75
104000               2034.35
108000               2019.55
112000               2056.94
116000               2061.50
120000               2093.01
124000               2081.29
128000               2109.08
132000               2125.31
136000               2110.62
140000               2162.51
144000               2170.13
148000               2169.01
152000               2195.40
156000               2181.78
160000               2212.55
164000               2190.90
168000               2221.72
172000               2237.51
176000               2254.23
180000               2218.80
184000               2245.44
188000               2294.99
192000               2328.80
196000               2319.83
200000               2355.93
204000               2353.93
208000               2366.20
212000               2458.51
216000               2435.72
220000               2434.92
224000               2436.77
228000               2430.11
232000               2475.54
236000               2492.70
240000               2536.89
244000               2529.33
248000               2503.16
252000               2658.62
256000               2560.67
260000               2567.83
264000               2576.81
268000               2564.55
272000               2638.67
276000               2664.29
280000               2704.05
284000               2719.59
288000               2718.45
292000               2725.02
296000               2711.03
300000               2693.22
304000               2771.95
308000               2787.46
312000               2779.31
316000               2777.00
320000               2793.11
324000               2801.36
328000               2830.81
332000               2850.51
336000               2842.69
340000               2858.58
344000               2835.98
348000               2842.84
352000               2846.62
356000               2867.42
360000               2883.00
364000               2841.82
368000               2886.80
372000               2932.53
376000               2911.33
380000               2948.62
384000               3055.34
388000               2921.74
392000               3045.40
396000               3000.52
400000               2992.41
404000               2985.95
408000               2973.08
412000               2991.35
416000               3012.61
420000               5235.60
424000               6281.84
428000               7021.68
432000               7120.08
436000               5902.48
440000               6811.45
444000               5294.89
448000               3104.24
452000               3118.20
456000               3098.08
460000               3103.28
464000               3178.85
468000               3174.73
472000               3214.17
476000               3176.78
480000               3128.53
484000               3173.30
488000               3207.63
492000               3479.77
496000               3486.56
500000               3517.28
504000               3488.78
508000               3551.13
512000               3597.67
516000               3624.73
520000               3647.39
524000               3600.93
528000               3621.48
532000               3628.96
536000               3606.67
540000               3579.86
544000               3591.36
548000               3629.85
552000               3608.04
556000               3730.99
560000               3618.24
564000               3720.28
568000               3722.10
572000               3629.23
576000               3725.84
580000               3705.09
584000               3681.57
588000               3775.19
592000               3716.93
596000               3750.71
600000               3738.95
604000               3754.29
608000               3822.40
612000               3781.83
616000               3807.96
620000               3792.46
624000               3772.48
628000               3807.71
632000               5143.60
636000               6214.18
640000               5016.53
644000               5298.81
648000               6480.39
652000               5106.25
656000               5412.42
660000               5636.38
664000               5597.88
668000               5215.56
672000               5986.93
676000               6305.90
680000               5638.94
684000               5998.31
688000               5059.79
692000               3954.59
696000               4040.60
700000               3979.24
704000               3976.26
708000               4032.55
712000               4003.85
716000               4259.59
720000               4161.18
724000               4061.91
728000               4075.61
732000               4065.92
736000               4054.77
740000               4234.99
744000               4080.27
748000               4108.38
752000               4151.05
756000               4070.38
760000               4106.44
764000               4135.16
768000               4244.43
772000               4187.70
776000               4214.65
780000               4116.69
784000               4209.56
788000               4267.18
792000               4141.06
796000               4490.09
800000               5148.69
804000               5218.00
808000               4956.55
812000               4285.95
816000               4331.05
820000               5109.57
824000               4253.44
828000               4252.98
832000               4234.68
836000               4301.82
840000               4307.23
844000               4278.36
848000               4332.98
852000               4338.34
856000               4352.56
860000               4422.94
864000               4473.11
868000               4403.30
872000               4412.21
876000               4382.20
880000               4363.48
884000               4567.37
888000               4433.13
892000               4423.83
896000               4428.41
900000               4462.35
904000               4528.00
908000               4550.53
912000               4494.07
916000               4565.90
920000               4523.00
924000               4448.95
928000               4499.73
932000               4504.82
936000               6059.94
940000               4574.56
944000               4457.97
948000               4523.32
952000               5012.61
956000               5111.55
960000               4630.82
964000               4554.66
968000               4633.02
972000               4637.57
976000               4636.79
980000               4746.10
984000               4748.49
988000               4635.64
992000               4678.75
996000               6861.06
1000000              4684.82
1004000              4710.18
1008000              4671.32
1012000              4739.67
1016000              4755.78
1020000              4656.73
1024000              4718.36
