
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  200.79
8000                  210.79
12000                1311.96
16000                1348.55
20000                1469.64
24000                1601.07
28000                1656.08
32000                1630.19
36000                1620.36
40000                1658.05
44000                1646.01
48000                1861.43
52000                1847.27
56000                1865.45
60000                1886.69
64000                1892.93
68000                1869.69
72000                1984.67
76000                1961.15
80000                2004.80
84000                2002.03
88000                1987.81
92000                2020.46
96000                2062.66
100000               2052.25
104000               2056.44
108000               2064.38
112000               2121.69
116000               2086.29
120000               2120.45
124000               2093.39
128000               2118.64
132000               2104.52
136000               2114.74
140000               2186.38
144000               2186.55
148000               2170.07
152000               2226.88
156000               2151.08
160000               2188.40
164000               2221.63
168000               2243.59
172000               2230.19
176000               2256.50
180000               2262.89
184000               2252.28
188000               2314.03
192000               2338.74
196000               2320.64
200000               2350.12
204000               2345.49
208000               2356.11
212000               2409.63
216000               2420.92
220000               2414.97
224000               2457.64
228000               2435.75
232000               2543.86
236000               2522.19
240000               2586.88
244000               2540.91
248000               2585.77
252000               2555.05
256000               2625.86
260000               2568.28
264000               2582.41
268000               2617.32
272000               2631.43
276000               2648.55
280000               2709.63
284000               2738.45
288000               2743.73
292000               2752.22
296000               2762.22
300000               3771.36
304000               2840.11
308000               2826.71
312000               2823.43
316000               2838.46
320000               2847.83
324000               2878.66
328000               2897.44
332000               2894.06
336000               2917.40
340000               2880.90
344000               2887.16
348000               2947.38
352000               2945.61
356000               2994.86
360000               3010.98
364000               2960.39
368000               2990.81
372000               3003.79
376000               3014.67
380000               2987.27
384000               3007.00
388000               2988.84
392000               3010.74
396000               3071.11
400000               3091.53
404000               3084.22
408000               3065.93
412000               3073.95
416000               3100.87
420000               3112.30
424000               3128.86
428000               3152.11
432000               3157.24
436000               3148.57
440000               3149.51
444000               3186.74
448000               3209.68
452000               3170.45
456000               3213.29
460000               3224.67
464000               3222.28
468000               3742.99
472000               3242.96
476000               3257.58
480000               3244.22
484000               3249.31
488000               3282.65
492000               3463.27
496000               3503.54
500000               3532.63
504000               3491.74
508000               3635.87
512000               3541.11
516000               3571.22
520000               3560.84
524000               3545.92
528000               3585.91
532000               3572.05
536000               3607.35
540000               3610.67
544000               3573.49
548000               3595.62
552000               3585.18
556000               3626.25
560000               3677.16
564000               3671.96
568000               3696.77
572000               3720.63
576000               3677.50
580000               3746.57
584000               3735.95
588000               3782.36
592000               3766.05
596000               3751.96
600000               3759.32
604000               3848.81
608000               3803.32
612000               3785.56
616000               3809.21
620000               3808.04
624000               3822.91
628000               4128.92
632000               4151.64
636000               3865.01
640000               3840.15
644000               3848.77
648000               4967.80
652000               3872.09
656000               3886.79
660000               3860.76
664000               3948.58
668000               4024.82
672000               3953.45
676000               4048.31
680000               3929.28
684000               4051.25
688000               3924.95
692000               3919.55
696000               3950.50
700000               4018.42
704000               4300.76
708000               3973.82
712000               3938.88
716000               3966.52
720000               4046.78
724000               4011.56
728000               4030.26
732000               4029.91
736000               4049.19
740000               4107.14
744000               4073.77
748000               4086.68
752000               4580.49
756000               4062.29
760000               4045.04
764000               4065.61
768000               4212.36
772000               4111.52
776000               4193.38
780000               4177.82
784000               4180.07
788000               4218.71
792000               4435.16
796000               4179.60
800000               4804.69
804000               4231.38
808000               4273.17
812000               4247.03
816000               4316.53
820000               4236.84
824000               4325.89
828000               4358.63
832000               4319.17
836000               4341.60
840000               4323.09
844000               4355.02
848000               4424.95
852000               4317.03
856000               4348.27
860000               4410.96
864000               4386.41
868000               4413.32
872000               4475.33
876000               4394.39
880000               4722.14
884000               4427.58
888000               4517.21
892000               4398.35
896000               4385.03
900000               4432.48
904000               4471.83
908000               4443.35
912000               4442.44
916000               4474.65
920000               4435.62
924000               4563.13
928000               4683.12
932000               4510.55
936000               4535.68
940000               4548.46
944000               4532.36
948000               4637.68
952000               4636.64
956000               4721.39
960000               4635.12
964000               4575.28
968000               4898.34
972000               4642.21
976000               4606.61
980000               4591.43
984000               4599.32
988000               4579.94
992000               4635.60
996000               4682.52
1000000              4722.98
1004000              4784.71
1008000              4654.53
1012000              4729.21
1016000              4742.81
1020000              4682.09
1024000              4748.27
