
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   21.93
8000                   31.64
12000                  90.54
16000                  93.99
20000                  98.44
24000                  96.92
28000                  97.20
32000                 100.66
36000                 118.45
40000                 172.06
44000                 186.01
48000                 118.98
52000                 119.91
56000                 123.16
60000                 126.84
64000                 131.14
68000                 145.88
72000                 143.41
76000                 144.52
80000                 145.31
84000                 147.42
88000                 151.03
92000                 153.48
96000                 156.28
100000                159.12
104000                161.36
108000                164.89
112000                167.29
116000                170.15
120000                173.40
124000                178.23
128000                181.26
132000                186.65
136000                188.41
140000                190.80
144000                193.93
148000                198.06
152000                197.94
156000                201.62
160000                204.63
164000                208.21
168000                210.81
172000                213.59
176000                220.86
180000                220.10
184000                234.62
188000                226.90
192000                229.95
196000                355.07
200000                374.05
204000                357.04
208000                362.02
212000                352.39
216000                359.55
220000                359.49
224000                382.29
228000                387.12
232000                374.87
236000                374.50
240000                376.86
244000                374.07
248000                378.49
252000                391.08
256000                400.05
260000                392.59
264000                607.17
268000                397.79
272000                400.11
276000                587.96
280000                429.67
284000                447.96
288000                418.89
292000                534.89
296000                634.68
300000                435.63
304000                465.70
308000                485.90
312000                544.81
316000                502.51
320000                477.12
324000                469.50
328000                701.50
332000                487.78
336000                492.34
340000                680.43
344000                488.99
348000                482.15
352000                536.94
356000                764.64
360000                510.97
364000                501.91
368000                513.78
372000                516.07
376000                514.23
380000                593.44
384000                722.93
388000                562.14
392000                560.66
396000                568.39
400000                565.86
404000                752.41
408000                763.94
412000                718.80
416000                590.63
420000                574.10
424000                568.41
428000                582.66
432000                584.22
436000                788.29
440000                819.02
444000                824.79
448000                819.24
452000                866.25
456000                836.57
460000                877.42
464000                848.97
468000                856.03
472000                897.82
476000                643.14
480000                643.08
484000                645.79
488000                671.54
492000                663.82
496000                654.59
500000                658.11
504000                675.25
508000                695.71
512000                668.19
516000                750.54
520000                940.84
524000                700.18
528000                704.49
532000                695.03
536000                705.51
540000                763.00
544000                746.66
548000                723.86
552000                971.34
556000                782.93
560000                749.45
564000                733.32
568000                742.35
572000                746.82
576000                760.71
580000                783.45
584000                790.82
588000                854.33
592000               1060.29
596000               1064.91
600000               1109.68
604000               1093.38
608000               1108.00
612000               1079.07
616000                822.45
620000                829.06
624000                884.29
628000               1014.18
632000               1117.36
636000               1160.32
640000               1121.70
644000               1134.31
648000               1132.20
652000               1141.66
656000               1161.93
660000               1178.12
664000               1174.62
668000               1207.36
672000               1224.06
676000               1341.30
680000               1185.14
684000               1192.35
688000               1216.78
692000               1285.58
696000               1224.48
700000               1267.61
704000               1235.51
708000               1238.53
712000               1320.84
716000               1267.11
720000               1317.76
724000               1281.80
728000               1290.87
732000               1127.41
736000                972.21
740000               1004.30
744000               1353.24
748000               1019.15
752000               1162.27
756000               1338.60
760000               1397.10
764000               1406.89
768000               1382.35
772000               1381.55
776000               1254.90
780000               1212.46
784000               1082.29
788000               1065.32
792000               1069.19
796000               1085.77
800000               1365.06
804000               1067.53
808000               1070.15
812000               1086.59
816000               1099.64
820000               1126.19
824000               1583.66
828000               1386.25
832000               1195.47
836000               1646.01
840000               1233.72
844000               1634.25
848000               1548.43
852000               1589.18
856000               1715.85
860000               1609.83
864000               1577.62
868000               1586.75
872000               1547.19
876000               1587.63
880000               1542.78
884000               1546.76
888000               1571.69
892000               1599.49
896000               1615.59
900000               1588.86
904000               1604.92
908000               1725.68
912000               1617.25
916000               1665.74
920000               1684.64
924000               1699.98
928000               1668.41
932000               1727.02
936000               1684.50
940000               1659.85
944000               1688.34
948000               1432.31
952000               1618.63
956000               1366.12
960000               1343.53
964000               1544.25
968000               1721.49
972000               1778.54
976000               1753.83
980000               1719.11
984000               2018.10
988000               1871.47
992000               1810.19
996000               1767.31
1000000              1780.73
1004000              1794.28
1008000              1806.03
1012000              1774.21
1016000              1559.63
1020000              1423.59
1024000              1413.42
