
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   23.06
8000                   32.96
12000                  92.14
16000                  96.43
20000                  99.55
24000                 100.26
28000                 100.72
32000                 103.47
36000                 226.25
40000                 119.45
44000                 115.63
48000                 118.64
52000                 122.04
56000                 125.69
60000                 128.69
64000                 131.30
68000                 136.14
72000                 138.29
76000                 142.04
80000                 144.92
84000                 147.55
88000                 150.24
92000                 153.88
96000                 156.58
100000                160.74
104000                164.23
108000                166.02
112000                169.14
116000                171.35
120000                177.24
124000                179.17
128000                191.64
132000                201.83
136000                195.96
140000                196.88
144000                199.30
148000                200.79
152000                202.93
156000                242.51
160000                217.73
164000                218.52
168000                221.08
172000                224.64
176000                228.32
180000                235.16
184000                234.42
188000                238.37
192000                246.72
196000                461.94
200000                459.03
204000                462.52
208000                475.01
212000                477.66
216000                486.00
220000                480.90
224000                489.76
228000                495.89
232000                499.67
236000                503.08
240000                529.02
244000                425.51
248000                470.66
252000                409.14
256000                392.16
260000                395.07
264000                395.36
268000                420.85
272000                401.27
276000                411.32
280000                427.88
284000                609.74
288000                433.64
292000                429.90
296000                434.47
300000                434.46
304000                588.34
308000                648.04
312000                664.99
316000                662.41
320000                643.68
324000                621.29
328000                627.84
332000                627.79
336000                634.53
340000                700.45
344000                646.39
348000                718.58
352000                703.46
356000                671.09
360000                673.01
364000                736.00
368000                685.89
372000                689.95
376000                744.39
380000                713.70
384000                713.39
388000                740.33
392000                719.99
396000                735.34
400000                760.69
404000                759.14
408000                759.83
412000                773.06
416000                767.98
420000                777.70
424000                848.53
428000                783.60
432000                817.63
436000                786.33
440000                819.53
444000                823.59
448000                891.84
452000                833.15
456000                834.96
460000                913.08
464000                839.92
468000                924.77
472000                766.05
476000                810.59
480000                786.78
484000                884.52
488000                889.25
492000                917.24
496000                942.67
500000                918.36
504000                962.65
508000                924.93
512000               1019.58
516000                972.06
520000                983.31
524000               1044.29
528000                965.85
532000                983.75
536000                992.05
540000                995.89
544000                993.23
548000               1024.01
552000               1018.16
556000               1120.58
560000               1038.98
564000               1079.21
568000               1058.50
572000               1110.20
576000               1106.56
580000               1137.90
584000               1314.13
588000               1150.52
592000               1103.87
596000               1209.05
600000               1088.03
604000               1239.67
608000               1094.11
612000               1233.97
616000               1103.61
620000               1162.45
624000                940.05
628000                988.98
632000               1167.74
636000               1322.07
640000               1306.30
644000               1302.22
648000               1318.07
652000               1619.06
656000               1339.80
660000               1313.64
664000               1205.05
668000               1249.62
672000               1314.97
676000               1220.70
680000               1359.14
684000               1315.14
688000               1297.42
692000               1269.12
696000               1254.07
700000               1287.60
704000               1285.07
708000               1278.07
712000               1327.96
716000               1361.77
720000               1301.58
724000               1344.49
728000               1422.88
732000               1763.88
736000               1399.98
740000               1353.53
744000               1378.94
748000               1357.37
752000               1381.53
756000               1436.61
760000               1377.91
764000               1388.72
768000               1397.03
772000               1489.53
776000               1443.82
780000               1429.39
784000               1416.64
788000               1434.57
792000               1440.95
796000               1483.24
800000               1463.73
804000               1489.18
808000               1475.79
812000               1477.69
816000               1487.75
820000               1492.69
824000               1502.53
828000               1545.85
832000               1510.66
836000               1521.25
840000               1550.58
844000               1673.67
848000               1779.83
852000               1660.62
856000               1656.34
860000               1629.29
864000               1579.82
868000               1589.58
872000               1608.72
876000               1591.36
880000               1601.71
884000               1610.03
888000               1632.27
892000               1641.77
896000               1690.14
900000               1634.25
904000               1650.82
908000               1642.43
912000               1761.42
916000               1653.34
920000               1669.14
924000               1680.47
928000               1690.90
932000               1689.91
936000               1757.47
940000               1705.03
944000               1733.73
948000               1848.85
952000               1759.79
956000               1757.62
960000               1771.38
964000               1751.69
968000               1781.65
972000               1809.90
976000               1804.05
980000               1826.44
984000               1800.76
988000               1813.27
992000               1847.56
996000               1876.38
1000000              1830.56
1004000              1850.92
1008000              1857.18
1012000              1848.85
1016000              1886.60
1020000              1871.25
1024000              1914.37
