	4	442.03826904296875
	8	10.47753620147705
	16	3.137984037399292
	32	3.0515201091766357
	64	1.9886080026626587
	128	2.319040060043335
	256	1.9968960285186768
	512	2.733760118484497
	1024	2.592832088470459
	2048	3.160128116607666
	4096	3.487744092941284
	8192	3.538655996322632
	16384	2.4984960556030273
	32768	2.613248109817505
	65536	2.4517760276794434
	131072	3.3377280235290527
	262144	4.020319938659668
	524288	4.1090240478515625
	1048576	17.256256103515625
	2097152	13.525152206420898
	4194304	20.8832950592041
	8388608	18.22540855407715
	16777216	16.468128204345703
	33554432	51.5340461730957
	67108864	46.861793518066406
	134217728	89.44751739501953
	268435456	154.9295654296875
	536870912	277.7432556152344
