	4	484.262451171875
	8	12.65664005279541
	16	2.471519947052002
	32	3.039423942565918
	64	2.011136054992676
	128	1.7679680585861206
	256	2.1445119380950928
	512	1.9545279741287231
	1024	2.021440029144287
	2048	2.412544012069702
	4096	2.491647958755493
	8192	2.59004807472229
	16384	2.247648000717163
	32768	2.914047956466675
	65536	1.9169280529022217
	131072	2.84716796875
	262144	2.7786240577697754
	524288	2.1160640716552734
	1048576	18.058528900146484
	2097152	12.511039733886719
	4194304	18.49398422241211
	8388608	17.702560424804688
	16777216	9.336383819580078
	33554432	16.359872817993164
	67108864	38.2737922668457
	134217728	95.94617462158203
	268435456	157.48150634765625
	536870912	328.40521240234375
