	4	312.6795959472656
	8	12.141568183898926
	16	1.8727680444717407
	32	2.8671679496765137
	64	1.8107199668884277
	128	1.7726080417633057
	256	1.9580479860305786
	512	1.7711999416351318
	1024	2.1658239364624023
	2048	2.6769280433654785
	4096	2.6069440841674805
	8192	2.8258559703826904
	16384	2.012671947479248
	32768	3.454240083694458
	65536	2.570240020751953
	131072	4.076576232910156
	262144	3.178783893585205
	524288	2.2060160636901855
	1048576	14.301216125488281
	2097152	12.885120391845703
	4194304	19.975008010864258
	8388608	15.385120391845703
	16777216	26.153791427612305
	33554432	67.83312225341797
	67108864	72.45410919189453
	134217728	89.542236328125
	268435456	157.32325744628906
	536870912	287.00616455078125
