4	1649.0721435546875
8	2.525183916091919
16	3.5263679027557373
32	3.0759999752044678
64	3.2060160636901855
128	1.9251519441604614
256	2.8879361152648926
512	1.4932160377502441
1024	2.4040639400482178
2048	5.062496185302734
4096	2.6684160232543945
8192	2.7587199211120605
16384	2.9901440143585205
32768	3.283360004425049
65536	3.2001919746398926
131072	3.039232015609741
262144	4.434879779815674
524288	5.61411190032959
1048576	7.820831775665283
2097152	12.965951919555664
4194304	19.92723274230957
8388608	14.946399688720703
16777216	51.18492889404297
33554432	82.30921936035156
67108864	100.3686752319336
134217728	178.9879608154297
268435456	322.831787109375
536870912	717.2362670898438
