	4	1460.78515625
	8	16.14579200744629
	16	2.7732160091400146
	32	2.9469120502471924
	64	2.1076478958129883
	128	2.4698879718780518
	256	1.85862398147583
	512	1.7551039457321167
	1024	1.8780159950256348
	2048	2.394304037094116
	4096	3.082240104675293
	8192	3.0248959064483643
	16384	2.0236480236053467
	32768	2.709536075592041
	65536	2.500607967376709
	131072	3.51475191116333
	262144	4.764383792877197
	524288	4.34662389755249
	1048576	17.852703094482422
	2097152	12.22486400604248
	4194304	18.86809539794922
	8388608	17.329055786132812
	16777216	22.523775100708008
	33554432	66.79939270019531
	67108864	63.942527770996094
	134217728	103.33340454101562
	268435456	229.9641876220703
	536870912	475.0531005859375
