4	915.505126953125
8	5.454912185668945
16	2.942784070968628
32	2.5149118900299072
64	3.2311038970947266
128	2.201215982437134
256	2.846656084060669
512	3.1120638847351074
1024	2.7945919036865234
2048	2.85152006149292
4096	2.702176094055176
8192	3.0260159969329834
16384	4.483615875244141
32768	2.929471969604492
65536	4.62988805770874
131072	4.101024150848389
262144	7.1247358322143555
524288	6.73744010925293
1048576	13.057279586791992
2097152	22.554079055786133
4194304	34.03084945678711
8388608	46.27203369140625
16777216	93.66361236572266
33554432	142.56678771972656
67108864	244.6982421875
134217728	499.56072998046875
268435456	1046.7196044921875
536870912	1968.6324462890625
