4	201.6069793701172
8	9.754624366760254
16	2.373568058013916
32	2.325439929962158
64	2.8299520015716553
128	2.0445759296417236
256	2.9286398887634277
512	1.8112000226974487
1024	2.413055896759033
2048	5.244927883148193
4096	2.879487991333008
8192	2.2811520099639893
16384	3.2088959217071533
32768	3.5140480995178223
65536	2.8878719806671143
131072	2.5870718955993652
262144	3.2085120677948
524288	3.8870720863342285
1048576	6.639359951019287
2097152	11.31049633026123
4194304	18.991167068481445
8388608	15.693535804748535
16777216	53.225440979003906
33554432	82.92108917236328
67108864	79.4399642944336
134217728	140.1604461669922
268435456	243.574462890625
536870912	407.8237609863281
