4	1018.0730590820312
8	3.5143680572509766
16	2.815903902053833
32	2.10534405708313
64	2.1032960414886475
128	3.8154239654541016
256	2.7852799892425537
512	2.0293118953704834
1024	2.1585919857025146
2048	2.107327938079834
4096	2.07859206199646
8192	2.006848096847534
16384	3.207200050354004
32768	3.6466240882873535
65536	3.9958078861236572
131072	4.508096218109131
262144	5.5214080810546875
524288	8.648703575134277
1048576	16.81407928466797
2097152	27.65590476989746
4194304	49.22012710571289
8388608	68.56883239746094
16777216	95.48028564453125
33554432	122.7142105102539
67108864	237.1933135986328
134217728	490.59326171875
268435456	841.8601684570312
536870912	1949.9501953125
