4	1707.00390625
8	6.4911041259765625
16	2.1135358810424805
32	2.867327928543091
64	3.880959987640381
128	3.0167040824890137
256	3.0677120685577393
512	3.272576093673706
1024	3.0775680541992188
2048	3.13753604888916
4096	3.6229119300842285
8192	3.148319959640503
16384	3.5689280033111572
32768	3.8848960399627686
65536	4.653024196624756
131072	6.3376641273498535
262144	7.624608039855957
524288	7.192992210388184
1048576	11.627776145935059
2097152	15.570591926574707
4194304	58.63673782348633
8388608	30.602048873901367
16777216	67.16217803955078
33554432	100.77117156982422
67108864	182.31549072265625
134217728	328.5822448730469
268435456	627.179931640625
536870912	1658.720458984375
