
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1400.95
9000000             14538.91
17000000            29046.96
25000000            40580.74
33000000            51336.73
41000000            63334.12
49000000            74752.72
57000000            86608.06
65000000           104749.25
73000000           111881.55
81000000           123765.90
89000000           133709.09
97000000           147375.48
105000000          158284.14
113000000          170070.12
121000000          188829.26
129000000          200555.99
137000000          211659.24
145000000          221814.79
153000000          230358.00
161000000          247862.22
169000000          268524.06
177000000          272406.95
185000000          286973.12
193000000          294246.09
201000000          316435.48
209000000          330646.94
217000000          332920.23
225000000          361813.13
233000000          374599.87
241000000          375199.82
249000000          414264.26
257000000          419015.99
265000000          419662.96
273000000          438785.53
281000000          453772.67
289000000          477718.16
297000000          482905.16
305000000          495483.14
313000000          514784.65
321000000          524578.77
329000000          547196.67
337000000          595444.82
345000000          572829.80
353000000          573272.47
361000000          589767.13
369000000          606486.80
377000000          629056.28
385000000          639543.35
393000000          641902.77
401000000          692046.91
409000000          687615.54
417000000          704430.77
425000000          719991.00
433000000          725417.98
441000000          741241.94
449000000          748598.07
457000000          753042.07
465000000          766897.24
473000000          796285.86
481000000          784439.20
489000000          801240.51
497000000          826900.53
505000000          851327.24
