
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  228.00
8000                  212.68
12000                1332.44
16000                1460.45
20000                1545.64
24000                1760.65
28000                1652.99
32000                1662.41
36000                1700.25
40000                1704.53
44000                1714.37
48000                1870.72
52000                1904.67
56000                1924.93
60000                2060.32
64000                1991.92
68000                1912.58
72000                2032.19
76000                2242.71
80000                2070.51
84000                1978.04
88000                2107.17
92000                2215.75
96000                2102.94
100000               2089.51
104000               2237.26
108000               2284.13
112000               2298.39
116000               2491.73
120000               2767.26
124000               2633.94
128000               2430.31
132000               2850.91
136000               2291.88
140000               2328.52
144000               2252.81
148000               2128.51
152000               2214.89
156000               2184.50
160000               2352.72
164000               2408.70
168000               2443.98
172000               2319.48
176000               2307.08
180000               2256.08
184000               2284.32
188000               2448.47
192000               2616.35
196000               2353.63
200000               2417.93
204000               2354.82
208000               2329.34
212000               2351.47
216000               2449.40
220000               2529.78
224000               2477.52
228000               2438.36
232000               2555.04
236000               2540.80
240000               2532.33
244000               2525.10
248000               2540.55
252000               2511.44
256000               2561.38
260000               2643.11
264000               2588.23
268000               2881.76
272000               2675.25
276000               2895.46
280000               2783.29
284000               2742.32
288000               2959.22
292000               2800.92
296000               2775.92
300000               2973.61
304000               2859.92
308000               2825.20
312000               3043.27
316000               2938.69
320000               2877.80
324000               3315.73
328000               2905.93
332000               3247.47
336000               3137.74
340000               3086.63
344000               2942.57
348000               3080.94
352000               3075.38
356000               3000.42
360000               3227.53
364000               3005.80
368000               2959.72
372000               3212.30
376000               3070.56
380000               3013.25
384000               3217.72
388000               2986.97
392000               3091.15
396000               2988.97
400000               3032.85
404000               3163.10
408000               3188.63
412000               3100.07
416000               3173.29
420000               3048.74
424000               3158.27
428000               3051.35
432000               3299.33
436000               3153.35
440000               3209.15
444000               3384.55
448000               3195.99
452000               3537.46
456000               3178.99
460000               3257.10
464000               3466.99
468000               3242.09
472000               3482.71
476000               3382.08
480000               3484.16
484000               3552.02
488000               3514.94
492000               4016.10
496000               3702.37
500000               3796.45
504000               3839.13
508000               3632.62
512000               3646.35
516000               3674.07
520000               4105.80
524000               3776.80
528000               3962.49
532000               3618.01
536000               3659.77
540000               3621.28
544000               3781.24
548000               3775.81
552000               3798.51
556000               3806.17
560000               3797.53
564000               3873.65
568000               3772.02
572000               3693.61
576000               3714.43
580000               3813.84
584000               3936.23
588000               3793.73
592000              19738.39
596000               3931.10
600000               4129.57
604000               3885.45
608000               4035.71
612000               4125.78
616000               4317.67
620000               4121.17
624000               4219.47
628000               4499.93
632000               4085.03
636000               3979.04
640000               4107.15
644000               3942.56
648000               3786.91
652000               3974.44
656000               4103.37
660000               4148.94
664000               4100.56
668000               4041.37
672000               4137.62
676000               3941.76
680000               4144.79
684000               4050.43
688000               4121.04
692000               4332.32
696000               4580.12
700000               4443.36
704000               4078.53
708000               4430.38
712000               4112.03
716000               4170.29
720000               4327.31
724000               4403.96
728000               4717.45
732000               4880.00
736000               4723.13
740000               4359.59
744000               4596.41
748000               4174.71
752000               4289.78
756000               4536.53
760000               4819.47
764000               4392.54
768000               4713.56
772000               4520.85
776000               4380.54
780000               4347.07
784000               4270.82
788000               4536.67
792000               4907.57
796000               4504.91
800000               4583.61
804000               4802.33
808000               4594.20
812000               4747.53
816000               4544.17
820000               4689.53
824000               4683.53
828000               4645.12
832000               4720.65
836000               5433.37
840000               4628.55
844000               4261.94
848000               4733.39
852000               4622.43
856000               4932.81
860000               4789.13
864000               4934.75
868000               4977.66
872000               4514.34
876000               4750.55
880000               4316.90
884000               4485.66
888000               4765.37
892000               4652.79
896000               4550.79
900000               5114.64
904000               4507.11
908000               4548.86
912000               4509.92
916000               4493.75
920000               4827.84
924000               5100.40
928000               4741.56
932000               5271.06
936000               4923.87
940000               4759.10
944000               4690.69
948000               4762.12
952000               5471.64
956000               5120.46
960000               5484.95
964000               5549.20
968000               4588.11
972000               4725.94
976000               4907.56
980000               5220.41
984000               4748.98
988000               5122.30
992000               5203.61
996000               5001.34
1000000              4776.49
1004000              4745.08
1008000              4610.02
1012000              4970.28
1016000              4835.81
1020000              4959.54
1024000              5424.66
