4	237.1051483154297
8	1.7879040241241455
16	1.8191360235214233
32	1.5733439922332764
64	1.7879040241241455
128	1.8331199884414673
256	2.0333120822906494
512	2.201375961303711
1024	1.9967999458312988
2048	2.357664108276367
4096	2.07206392288208
8192	2.0481600761413574
16384	2.0746240615844727
32768	1.9757440090179443
65536	3.21126389503479
131072	2.1600959300994873
262144	2.5812160968780518
524288	3.3523199558258057
1048576	3.7752959728240967
2097152	13.382111549377441
4194304	16.812416076660156
8388608	25.733600616455078
16777216	52.34758377075195
33554432	105.02365112304688
67108864	202.5501708984375
134217728	347.5645751953125
268435456	908.5387573242188
536870912	1431.0048828125
