4	381.4170837402344
8	2.3756799697875977
16	1.8931519985198975
32	1.932096004486084
64	1.797984004020691
128	1.7537920475006104
256	1.8452479839324951
512	1.8497600555419922
1024	1.8800640106201172
2048	1.9555519819259644
4096	1.663040041923523
8192	1.7879680395126343
16384	3.0129919052124023
32768	2.8796160221099854
65536	2.8811519145965576
131072	3.5023999214172363
262144	4.054207801818848
524288	6.519423961639404
1048576	8.208479881286621
2097152	11.565888404846191
4194304	17.770368576049805
8388608	36.75708770751953
16777216	93.8182373046875
33554432	139.4484100341797
67108864	270.0723876953125
134217728	492.05987548828125
268435456	1007.26806640625
536870912	1836.9642333984375
