4	403.63909912109375
8	5.634016036987305
16	2.018847942352295
32	2.0475199222564697
64	2.1191680431365967
128	1.7705600261688232
256	1.9865599870681763
512	1.9856959581375122
1024	2.185823917388916
2048	2.144063949584961
4096	1.8048640489578247
8192	1.939903974533081
16384	1.8679039478302002
32768	1.8288639783859253
65536	1.827072024345398
131072	1.4344639778137207
262144	2.263295888900757
524288	1.869920015335083
1048576	5.204959869384766
2097152	8.888799667358398
4194304	7.125376224517822
8388608	10.741312026977539
16777216	8.984224319458008
33554432	63.679359436035156
67108864	63.28998565673828
134217728	89.08287811279297
268435456	150.99888610839844
536870912	271.56756591796875
