
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  196.95
8000                  214.05
12000                1297.21
16000                1631.52
20000                1568.34
24000                1911.74
28000                1789.80
32000                1786.04
36000                1703.00
40000                1720.93
44000                1726.56
48000                1878.38
52000                1851.56
56000                1926.81
60000                1895.51
64000                1922.31
68000                1902.21
72000                1994.29
76000                1986.45
80000                2009.48
84000                3385.60
88000                2035.43
92000                2020.28
96000                2073.54
100000               2061.56
104000               2078.53
108000               2083.83
112000               2087.48
116000               2083.49
120000               2112.68
124000               2106.95
128000               2661.16
132000               2600.85
136000               2896.92
140000               2805.42
144000               3641.59
148000               3044.25
152000               3143.30
156000               2872.03
160000               3239.04
164000               4079.98
168000               3313.75
172000               3517.71
176000               3285.51
180000               3262.69
184000               3248.34
188000               2690.54
192000               3127.80
196000               2726.90
200000               2618.68
204000               3022.78
208000               3016.25
212000               2945.09
216000               2564.17
220000               2700.85
224000               2370.55
228000               2359.71
232000               2444.12
236000               2779.10
240000               2592.13
244000               2448.50
248000               2518.76
252000               2476.29
256000               2509.02
260000               2575.65
264000               2571.20
268000               2535.13
272000               2575.64
276000               2622.29
280000               2652.00
284000               2617.97
288000               2678.12
292000               3833.20
296000               3521.26
300000               2727.81
304000               2779.05
308000               2821.28
312000               2773.68
316000               2781.16
320000               2771.25
324000               2798.53
328000               2848.94
332000               2822.57
336000               2830.44
340000               2839.72
344000               2869.11
348000               2870.26
352000               2911.42
356000               2905.36
360000               2903.83
364000               2915.08
368000               2880.23
372000               2915.40
376000               2922.83
380000               2950.30
384000               2935.35
388000               2944.07
392000               2917.72
396000               2988.42
400000               3000.97
404000               3030.41
408000               3031.48
412000               3143.04
416000               3051.36
420000               3092.65
424000               3076.74
428000               3554.85
432000               3090.65
436000               3137.58
440000               3378.35
444000               3085.40
448000               3152.78
452000               3175.75
456000               3127.60
460000               3133.74
464000               3196.94
468000               3623.24
472000               3212.77
476000               3167.54
480000               3201.11
484000               3513.10
488000               3212.47
492000               3509.23
496000               3525.73
500000               3603.45
504000               3583.12
508000               5364.17
512000               3600.53
516000               3802.45
520000               4818.19
524000               3975.05
528000               3638.88
532000               3655.54
536000               3689.38
540000               3753.30
544000               3636.99
548000               3695.52
552000               7487.70
556000               3735.68
560000               3704.45
564000               4347.21
568000               3720.10
572000               3752.62
576000               3768.35
580000               4287.04
584000               3827.16
588000               3774.18
592000               3835.48
596000               3866.07
600000               3782.85
604000               3839.38
608000               3821.73
612000               4227.97
616000               3874.54
620000               3845.58
624000               3892.81
628000               3860.00
632000               4376.05
636000               3835.75
640000               3906.19
644000               4361.89
648000               3876.07
652000               4046.47
656000               3994.86
660000               4006.27
664000               4432.95
668000               4014.77
672000               4053.74
676000               4016.19
680000               4018.94
684000               3987.50
688000               4118.04
692000               4050.96
696000               4121.53
700000               4046.19
704000               4163.20
708000               4229.25
712000               4367.96
716000               4090.65
720000               4579.47
724000               4110.95
728000               4162.96
732000               4530.00
736000               4211.77
740000               4230.38
744000               4188.57
748000               4277.07
752000               4590.49
756000               4274.90
760000               4193.73
764000               4231.77
768000               4242.77
772000               4186.87
776000               4207.60
780000               4294.36
784000               5740.91
788000               5103.76
792000               4884.30
796000               5056.73
800000               4345.07
804000               4433.36
808000               4403.91
812000               5003.87
816000               5139.79
820000               4737.54
824000               4449.26
828000               4424.95
832000               4408.78
836000               5027.91
840000               4754.43
844000               4485.87
848000               4421.35
852000               4459.24
856000               4474.49
860000               4533.75
864000               4525.55
868000               4731.31
872000               4447.33
876000               4506.68
880000               4528.10
884000               4536.47
888000               4992.53
892000               4580.16
896000               4644.10
900000               4520.27
904000               4616.40
908000               7465.25
912000               4571.50
916000               4978.99
920000               4632.59
924000               9247.05
928000               4641.13
932000               5144.40
936000               4772.24
940000               4622.97
944000               4738.52
948000               4920.99
952000               4623.32
956000               5163.85
960000               4653.85
964000               4748.15
968000               4687.49
972000               6848.77
976000               5005.13
980000               4685.60
984000               5094.15
988000               4782.18
992000               4750.39
996000               5704.77
1000000              5650.00
1004000              5356.35
1008000              5645.70
1012000              7143.40
1016000              4858.25
1020000              5875.00
1024000              4995.34
