
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              5351.71
41000000           146386.65
81000000           279183.49
121000000          423921.04
161000000          571976.83
201000000          696274.39
241000000          844651.15
281000000          965218.88
321000000         1118184.22
361000000         1262868.56
401000000         1402283.23
441000000         1548321.81
481000000         1640345.16
521000000         1869833.99
561000000         1950404.35
601000000         2101153.45
641000000         2252538.03
681000000         2386114.70
721000000         2586976.67
761000000         2659303.88
801000000         2877273.72
841000000         3180475.07
881000000         3261359.68
921000000         3213706.07
961000000         3526120.44
1001000000        3613407.37
