
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  225.80
8000                  318.89
12000                1276.94
16000                1485.11
20000                1808.98
24000                1678.08
28000                1887.66
32000                1696.83
36000                1777.51
40000                1705.10
44000                1717.96
48000                1870.09
52000                1854.41
56000                1871.49
60000                1871.20
64000                1878.82
68000                1885.90
72000                4304.04
76000                2135.68
80000                2989.96
84000                2166.20
88000                2004.48
92000                2256.12
96000                2042.15
100000               2058.78
104000               2040.48
108000               2530.73
112000               4373.84
116000               2105.66
120000               2182.96
124000               2423.81
128000               2135.78
132000               2242.18
136000               3938.33
140000               3287.38
144000               2181.59
148000               2581.41
152000               2363.85
156000               2183.48
160000               2171.21
164000               2195.28
168000               2226.88
172000               2225.11
176000               3368.64
180000               3191.12
184000               2245.82
188000               2264.54
192000               2287.65
196000               2404.26
200000               2558.62
204000               2685.25
208000               2308.61
212000               2792.37
216000               2709.44
220000               2533.98
224000               2459.75
228000               2418.39
232000               4357.45
236000               4944.46
240000               2454.11
244000               2530.11
248000               2519.54
252000               2487.32
256000               2527.02
260000               2525.22
264000               2559.69
268000               2667.27
272000               3290.84
276000               3384.86
280000               3534.04
284000               2648.18
288000               2738.76
292000               2708.52
296000               2886.37
300000               5027.61
304000               3409.38
308000               2750.15
312000               2770.79
316000               2795.47
320000               3002.79
324000               3737.27
328000               2798.76
332000               2816.41
336000               2944.18
340000               3282.32
344000               5140.45
348000               3703.01
352000               2891.02
356000               2875.19
360000               2989.23
364000               3303.27
368000               2912.56
372000               2941.78
376000               2924.12
380000               2943.19
384000               2974.52
388000               3378.21
392000               2919.03
396000               2995.82
400000               3042.35
404000               3448.48
408000               3142.61
412000               4797.27
416000               3021.37
420000               3311.96
424000               3271.44
428000               3260.50
432000               3440.51
436000               3380.56
440000               3736.45
444000               3124.86
448000               3136.64
452000               3482.58
456000               3123.14
460000               3529.45
464000               3723.39
468000               5520.49
472000               3213.38
476000               3193.17
480000               3186.24
484000               3200.67
488000               3287.84
492000               3571.94
496000               3797.60
500000               3889.86
504000               4426.05
508000               3582.44
512000               3613.12
516000               3600.84
520000               3605.11
524000               3613.87
528000               5848.30
532000               3655.67
536000               4614.83
540000               4468.61
544000               3680.24
548000               4748.29
552000               3706.50
556000               4722.73
560000               4003.56
564000               3762.05
568000               3765.62
572000               4186.13
576000               4092.06
580000               6873.02
584000               4512.07
588000               5966.01
592000               4119.72
596000               3941.44
600000               4465.63
604000               4478.90
608000               4838.08
612000               4547.96
616000               4330.98
620000               4367.27
624000               3823.59
628000               4136.94
632000               4458.49
636000               4077.66
640000               4146.68
644000               4199.42
648000               4433.56
652000               4844.14
656000               4116.70
660000               4390.23
664000               5125.98
668000               5350.32
672000               6323.94
676000               4370.95
680000               4047.17
684000               4050.93
688000               7149.69
692000               4565.02
696000               4061.72
700000               4100.10
704000               6328.79
708000               4200.45
712000               4028.08
716000               4287.44
720000               5464.50
724000               4102.45
728000               5404.94
732000               4242.05
736000               4061.98
740000               5164.97
744000               4111.18
748000               5567.95
752000               4781.53
756000               6411.26
760000               4482.48
764000               4166.61
768000               4206.61
772000               5344.95
776000               4564.95
780000               4808.18
784000               4261.91
788000               4296.33
792000               4311.33
796000               4650.40
800000               4550.80
804000               5639.57
808000               4464.11
812000               5010.09
816000               5070.70
820000               4465.67
824000               4313.74
828000               7962.66
832000               4311.84
836000               4502.81
840000               5267.55
844000               4587.31
848000               6580.56
852000               4445.71
856000               4684.13
860000               4413.14
864000               4373.83
868000               4600.48
872000               4691.80
876000               4357.98
880000               5658.20
884000               4364.89
888000               4624.71
892000               4895.51
896000               5874.50
900000               6324.37
904000               6059.46
908000               4408.70
912000               4465.76
916000               4479.41
920000               4563.28
924000               5271.19
928000               4656.07
932000               4878.31
936000               4716.90
940000               5003.00
944000               8043.67
948000               7273.46
952000              11325.41
956000               7569.88
960000              10917.73
964000               9240.08
968000              10648.38
972000              12666.83
976000               5461.96
980000               4655.92
984000               5766.58
988000               7313.25
992000               5789.35
996000               5221.59
1000000              7046.82
1004000              5180.60
1008000              5087.91
1012000              4825.23
1016000              4909.56
1020000              7048.12
1024000              4768.24
