
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              5480.73
41000000           145839.34
81000000           274072.62
121000000          491922.38
161000000          635737.88
201000000          692582.15
241000000          830062.84
281000000          976780.57
321000000         1103773.11
361000000         1345122.06
401000000         1592713.10
441000000         1572054.61
481000000         1684167.35
521000000         1785713.71
561000000         1932530.36
601000000         2036192.86
641000000         2227579.07
681000000         2324925.67
721000000         2444636.25
761000000         2569940.58
801000000         2752212.05
841000000         2924901.03
881000000         3128056.95
921000000         3258564.77
961000000         3390978.12
1001000000        3527337.64
