
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   22.21
8000                   31.59
12000                  90.65
16000                  94.41
20000                  97.14
24000                  97.36
28000                  98.52
32000                 100.14
36000                 110.72
40000                 123.65
44000                 182.91
48000                 117.77
52000                 120.43
56000                 123.52
60000                 128.28
64000                 131.63
68000                 136.58
72000                 138.80
76000                 142.87
80000                 143.65
84000                 148.63
88000                 152.61
92000                 192.08
96000                 166.14
100000                162.54
104000                165.23
108000                171.14
112000                170.94
116000                177.47
120000                176.93
124000                258.76
128000                188.79
132000                193.78
136000                199.06
140000                195.72
144000                201.25
148000                204.95
152000                207.63
156000                210.94
160000                210.49
164000                217.66
168000                217.30
172000                218.93
176000                222.44
180000                227.04
184000                229.86
188000                232.62
192000                241.17
196000                389.23
200000                374.85
204000                376.62
208000                357.60
212000                350.11
216000                353.82
220000                360.38
224000                361.55
228000                382.86
232000                440.48
236000                560.35
240000                516.78
244000                510.41
248000                518.82
252000                574.91
256000                543.17
260000                544.70
264000                568.28
268000                579.55
272000                554.06
276000                560.53
280000                686.66
284000                576.44
288000                626.60
292000                578.31
296000                589.90
300000                655.37
304000                646.87
308000                652.45
312000                621.33
316000                454.68
320000                484.00
324000                517.15
328000                472.42
332000                557.15
336000                515.64
340000                673.99
344000                646.09
348000                730.80
352000                485.94
356000                489.91
360000                507.30
364000                539.77
368000                525.42
372000                526.46
376000                518.85
380000                521.51
384000                521.19
388000                528.83
392000                565.28
396000                802.65
400000                550.39
404000                561.31
408000                566.22
412000                561.86
416000                561.62
420000                616.62
424000                594.88
428000                596.43
432000                583.99
436000                631.20
440000                655.80
444000                599.32
448000                623.68
452000                620.26
456000                854.38
460000                905.74
464000                640.98
468000                815.50
472000                920.37
476000                647.55
480000                641.34
484000                648.47
488000                653.56
492000                656.48
496000                689.60
500000                935.99
504000               1101.56
508000               1065.54
512000                926.38
516000               1044.04
520000                974.55
524000                944.56
528000               1037.92
532000                954.12
536000                962.73
540000               1003.91
544000                977.68
548000               1044.93
552000                988.54
556000                986.23
560000               1001.73
564000               1007.07
568000               1019.52
572000                793.24
576000                908.64
580000                974.49
584000               1249.06
588000                826.56
592000                847.09
596000                951.05
600000               1023.06
604000                921.25
608000                806.93
612000                822.46
616000                813.11
620000               1160.53
624000               1247.90
628000               1118.07
632000               1124.01
636000               1121.78
640000               1124.27
644000               1138.07
648000               1165.57
652000               1148.44
656000               1206.83
660000               1212.92
664000               1203.72
668000               1209.26
672000               1238.20
676000               1321.30
680000               1236.25
684000               1216.51
688000               1242.18
692000               1252.63
696000               1235.69
700000               1246.77
704000               1278.69
708000               1268.23
712000               1363.48
716000               1284.18
720000               1324.55
724000               1302.37
728000               1298.64
732000               1317.54
736000               1336.25
740000               1334.69
744000               1356.14
748000               1396.25
752000               1371.93
756000               1429.86
760000               1412.10
764000               1384.52
768000               1396.48
772000               1396.40
776000               1445.23
780000               1411.07
784000               1425.43
788000               1434.17
792000               1442.94
796000               1439.03
800000               1465.06
804000               1515.75
808000               1494.38
812000               1462.01
816000               1480.00
820000               1557.04
824000               1509.40
828000               1586.01
832000               1586.68
836000               1572.97
840000               1542.49
844000               1618.11
848000               1526.40
852000               1658.87
856000               1600.72
860000               1572.13
864000               1717.52
868000               1595.73
872000               1566.98
876000               1753.90
880000               1764.21
884000               1784.65
888000               1715.95
892000               1580.02
896000               1608.39
900000               1576.20
904000               1651.96
908000               1729.78
912000               1594.20
916000               1600.73
920000               1633.27
924000               1802.82
928000               1655.48
932000               1657.11
936000               1641.90
940000               1670.27
944000               1693.65
948000               1681.95
952000               1677.66
956000               1690.78
960000               1684.90
964000               1699.58
968000               1740.50
972000               1715.35
976000               1738.72
980000               1773.39
984000               1746.66
988000               1776.43
992000               1837.62
996000               1990.44
1000000              1857.00
1004000              1823.28
1008000              1860.73
1012000              1829.54
1016000              1842.13
1020000              1919.43
1024000              1867.55
