
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              5246.71
9000000             29070.28
17000000            58828.92
25000000            85304.44
33000000           111419.01
41000000           135860.64
49000000           165289.84
57000000           192171.34
65000000           219556.32
73000000           249954.25
81000000           272115.69
89000000           306049.48
97000000           330645.22
105000000          355344.09
113000000          395554.23
121000000          411972.81
129000000          540822.32
137000000          460810.31
145000000          592536.30
153000000          532150.16
161000000          558399.02
169000000          654606.33
177000000          605282.16
185000000          645188.23
193000000          739137.94
201000000          683725.32
209000000          778697.88
217000000          747228.76
225000000          758097.55
233000000          803884.39
241000000          821358.85
249000000          854686.13
257000000          887380.89
265000000          921322.51
273000000          913053.27
281000000          956350.19
289000000          991061.30
297000000         1184910.98
305000000         1041200.50
313000000         1170428.80
321000000         1168985.04
329000000         1158698.15
337000000         1181772.14
345000000         1173721.02
353000000         1207785.24
361000000         1245326.24
369000000         1346014.89
377000000         1261607.11
385000000         1302959.20
393000000         1380707.10
401000000         1338107.43
409000000         1365042.08
417000000         1427426.71
425000000         1451290.65
433000000         1556097.04
441000000         1500838.95
449000000         1515050.58
457000000         1545534.17
465000000         1644434.53
473000000         1608763.55
481000000         1643853.65
489000000         1657471.53
497000000         1692775.61
505000000         1746401.77
