
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              5397.69
41000000           155126.09
81000000           311054.95
121000000          451972.82
161000000          609396.60
201000000          783607.79
241000000          901546.16
281000000         1118616.22
321000000         1246290.00
361000000         1421297.20
401000000         1522835.90
441000000         1699697.74
481000000         2038073.82
521000000         1980506.87
561000000         2151243.20
601000000         2310367.01
641000000         2485542.93
681000000         2568682.43
721000000         2750428.20
761000000         2932528.67
801000000         3138108.08
841000000         3246875.00
881000000         3391544.19
921000000         3546579.24
961000000         3661372.88
1001000000        3845269.42
