
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  223.90
8000                  261.87
12000                1273.22
16000                1392.24
20000                1492.30
24000                1699.26
28000                1700.13
32000                1790.65
36000                1858.20
40000                1867.28
44000                1725.16
48000                1870.15
52000                1981.04
56000                2085.65
60000                1910.70
64000                2115.63
68000                1896.91
72000                2190.43
76000                2122.57
80000                2030.16
84000                1995.95
88000                2006.42
92000                1998.65
96000                2076.60
100000               2091.61
104000               2114.29
108000               2049.58
112000               2059.62
116000               2116.19
120000               2144.63
124000               2169.78
128000               2102.17
132000               2099.31
136000               2113.41
140000               2186.95
144000               2129.80
148000               2214.23
152000               2205.66
156000               2176.27
160000               2195.33
164000               2195.32
168000               2223.61
172000               2609.56
176000               2288.28
180000               2216.39
184000               2370.91
188000               2587.45
192000               2396.42
196000               2370.43
200000               2588.60
204000               2460.83
208000               2437.83
212000               2508.88
216000               2526.86
220000               2387.72
224000               2494.09
228000               2818.36
232000               2725.26
236000               2582.46
240000               2857.31
244000               2778.28
248000               2919.40
252000               2651.81
256000               2527.13
260000               2783.75
264000               2818.45
268000               2578.43
272000               2576.94
276000               2619.17
280000               2766.21
284000               2696.75
288000               2860.24
292000               2828.66
296000               2935.50
300000               2770.26
304000               2868.37
308000               2832.29
312000               2936.47
316000               3062.85
320000               2790.28
324000               2809.17
328000               2813.54
332000               2828.25
336000               2768.67
340000               2827.40
344000               2918.12
348000               2899.71
352000               2882.79
356000               2988.98
360000               2949.10
364000               3169.80
368000               2983.25
372000               2949.25
376000               2917.67
380000               3007.79
384000               2957.61
388000               3202.93
392000               3050.77
396000               3106.35
400000               3328.95
404000               3081.67
408000               3185.11
412000               3317.20
416000               3227.29
420000               3515.76
424000               3163.03
428000               3246.73
432000               3714.37
436000               3180.99
440000               3457.13
444000               3340.07
448000               3510.02
452000               3388.82
456000               3432.20
460000               3748.35
464000               3361.07
468000               3533.28
472000               3245.96
476000               3736.18
480000               3231.43
484000               3175.18
488000               3346.37
492000               3629.18
496000               3572.62
500000               3664.03
504000               3898.24
508000               3620.33
512000               3589.94
516000               3712.26
520000               3684.36
524000               3606.74
528000               3746.42
532000               3734.07
536000               3813.13
540000               3802.12
544000               4098.13
548000               3616.92
552000               3820.91
556000               3875.03
560000               3858.87
564000               3944.44
568000               3844.53
572000               4304.15
576000               3908.24
580000               4510.60
584000               3802.29
588000               4134.12
592000               4096.50
596000               3843.66
600000               4082.81
604000               4062.22
608000               3906.35
612000               3830.78
616000               3990.38
620000               4240.01
624000               3840.61
628000               3869.42
632000               3923.07
636000               3989.81
640000               4037.64
644000               4093.85
648000               3894.58
652000               4061.09
656000               3895.50
660000               4129.01
664000               3847.22
668000               3983.69
672000               4115.00
676000               4059.57
680000               4244.11
684000               4214.04
688000               3991.86
692000               4448.36
696000               4112.71
700000               4170.81
704000               3940.70
708000               4384.43
712000               4334.51
716000               4445.10
720000               4345.16
724000               4573.73
728000               4076.98
732000               4311.32
736000               4102.67
740000               4405.72
744000               4505.47
748000               4397.16
752000               4459.28
756000               4218.15
760000               4272.33
764000               4213.48
768000               4284.99
772000               4387.36
776000               4182.52
780000               4275.94
784000               4487.97
788000               4423.55
792000               4305.97
796000               4321.56
800000               4293.61
804000               4454.38
808000               4427.62
812000               4688.45
816000               4456.16
820000               4767.27
824000               4480.91
828000               4693.26
832000               4940.18
836000               4656.89
840000               4699.88
844000               4838.25
848000               4437.84
852000               4861.96
856000               4886.04
860000               4930.35
864000               4420.46
868000               5097.01
872000               4651.61
876000               4422.48
880000               4547.81
884000               4621.00
888000               4749.70
892000               4492.39
896000               4761.61
900000               4602.27
904000               4419.83
908000               4630.07
912000               4701.23
916000               4748.40
920000               4943.00
924000               4659.29
928000               5034.65
932000               4942.20
936000               4586.89
940000               4929.74
944000               4555.24
948000               5281.51
952000               5195.00
956000               5367.85
960000               5367.07
964000               5163.48
968000               4929.10
972000               4867.63
976000               4891.15
980000               5053.75
984000               5028.32
988000               4857.90
992000               5000.92
996000               4875.90
1000000              4894.42
1004000              4909.37
1008000              4789.05
1012000              5103.93
1016000              4844.97
1020000              4874.89
1024000              5031.89
