
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              6162.18
41000000           151698.80
81000000           313853.88
121000000          455532.45
161000000          613916.12
201000000          755805.86
241000000          904825.01
281000000         1072689.96
321000000         1316494.46
361000000         1377668.53
401000000         1501040.53
441000000         1706266.02
481000000         1842840.41
521000000         2050253.14
561000000         2111662.88
601000000         2279264.24
641000000         2464462.84
681000000         2582623.72
721000000         2847670.25
761000000         2875394.56
801000000         3047059.12
841000000         3380223.06
881000000         3362395.91
921000000         3515190.78
961000000         3678342.27
1001000000        3921136.94
