
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  209.14
8000                  207.95
12000                1332.09
16000                1444.80
20000                1507.23
24000                1687.80
28000                1612.55
32000                1653.74
36000                1636.31
40000                1698.90
44000                1696.07
48000                1828.34
52000                1843.57
56000                1859.98
60000                1904.35
64000                1924.86
68000                1861.13
72000                2130.92
76000                2561.33
80000                5402.38
84000                2056.64
88000                2039.09
92000                4468.94
96000                2058.19
100000               2172.16
104000               2151.81
108000               2014.82
112000               2078.94
116000               2324.20
120000               2451.83
124000               2100.09
128000               2140.60
132000               2764.72
136000               2353.37
140000               2178.63
144000               6579.58
148000               2213.41
152000               2217.32
156000               2162.36
160000               2217.30
164000               2204.93
168000               2209.98
172000               2278.25
176000               2495.60
180000               2258.65
184000               2473.31
188000               2400.88
192000               2450.13
196000               2351.15
200000               2293.20
204000               2394.20
208000               2453.93
212000               2361.87
216000               2386.73
220000               2326.57
224000               2371.06
228000               2346.93
232000               2425.48
236000               2402.52
240000               2413.01
244000               2403.37
248000               2542.82
252000               2533.66
256000               2672.69
260000               2540.43
264000               2594.34
268000               2754.48
272000               2869.41
276000               2562.13
280000               2611.23
284000               3257.45
288000               2711.87
292000               2852.96
296000               3146.97
300000               2752.77
304000               3036.25
308000               3077.33
312000               2838.49
316000               3197.95
320000               3300.39
324000               2838.81
328000               3180.16
332000               3018.01
336000               3153.40
340000               2864.98
344000               3121.32
348000               3279.56
352000               3015.25
356000               3220.34
360000               3514.93
364000               3298.46
368000               3197.46
372000               2970.91
376000               3015.50
380000               2953.01
384000               3017.22
388000               3003.76
392000               3220.94
396000               3212.55
400000               2987.83
404000               3054.12
408000               3103.94
412000               3048.85
416000               2949.93
420000               2954.11
424000               2950.61
428000               2973.61
432000               3082.70
436000               3205.53
440000               3195.81
444000               3454.30
448000               3193.02
452000               3150.71
456000               3384.12
460000               3242.33
464000               3341.60
468000               3119.97
472000               3080.70
476000               3416.56
480000               3229.92
484000               3616.16
488000               3823.65
492000               3759.89
496000               3605.06
500000               3853.69
504000               3615.92
508000               3745.35
512000               3440.23
516000               3425.17
520000               3739.83
524000               3603.81
528000               3794.95
532000               3514.68
536000               3634.64
540000               3716.79
544000               3640.54
548000               3743.32
552000               3586.33
556000               3546.45
560000               3552.70
564000               3589.32
568000               3820.32
572000               3637.00
576000               3729.43
580000               4106.69
584000               3728.65
588000               3994.63
592000               3626.34
596000               3781.94
600000               3576.39
604000               3690.79
608000               3770.56
612000               3829.64
616000               4601.10
620000               3740.02
624000               4303.38
628000               4071.53
632000               3994.73
636000               3919.39
640000               3720.65
644000               3693.21
648000               3951.96
652000               4211.46
656000               4042.54
660000               3872.46
664000               4045.34
668000               3736.22
672000               3725.21
676000               3750.24
680000               3717.60
684000               3759.83
688000               3851.22
692000               3990.82
696000               4041.51
700000               4133.38
704000               4137.67
708000               4067.75
712000               4133.75
716000               3864.80
720000               4161.42
724000               4089.78
728000               4178.93
732000               4058.18
736000               4417.96
740000               4014.23
744000               4292.87
748000               4326.48
752000               4197.74
756000               4253.09
760000               4174.66
764000               4098.39
768000               4467.18
772000               4765.89
776000               4543.58
780000               4310.27
784000               4462.22
788000               4030.00
792000               4234.39
796000               4087.28
800000               4299.08
804000               4174.60
808000               4201.73
812000               4424.12
816000               4393.76
820000               4200.55
824000               4183.20
828000               4347.25
832000               4200.82
836000               4627.79
840000               4583.91
844000               4710.12
848000               4426.44
852000               4467.83
856000               4370.56
860000               4479.09
864000               4556.30
868000               4837.92
872000               4819.94
876000               5011.44
880000               4720.02
884000               4374.33
888000               4984.71
892000               4926.82
896000               4406.52
900000               4785.83
904000               5022.01
908000               4680.32
912000               4616.39
916000               4640.39
920000               4510.70
924000               4354.16
928000               4643.61
932000               4534.52
936000               4641.11
940000               4737.80
944000               4582.48
948000               4635.58
952000               4483.57
956000               4727.52
960000               4659.57
964000               4642.28
968000               4913.11
972000               4987.66
976000               4788.16
980000               5038.47
984000               5456.71
988000               4910.39
992000               5210.91
996000               4993.98
1000000              5330.03
1004000              4687.39
1008000              4551.43
1012000              5118.27
1016000              5071.77
1020000              4684.57
1024000              4795.83
