
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1122.25
9000000             17047.17
17000000            26972.00
25000000            39701.68
33000000            51126.26
41000000            61715.54
49000000            76495.63
57000000            85902.61
65000000           100294.90
73000000           112023.14
81000000           123992.66
89000000           134808.32
97000000           150456.96
105000000          159382.10
113000000          170184.43
121000000          185817.13
129000000          197997.69
137000000          210985.62
145000000          224163.79
153000000          230052.99
161000000          245522.84
169000000          254133.00
177000000          267809.77
185000000          281467.55
193000000          294319.23
201000000          315219.30
209000000          318076.66
217000000          335945.06
225000000          353851.69
233000000          356752.25
241000000          369724.39
249000000          387104.96
257000000          392811.01
265000000          410286.22
273000000          417828.70
281000000          434387.77
289000000          442285.83
297000000          459032.46
305000000          488046.13
313000000          492291.53
321000000          494290.47
329000000          512730.42
337000000          528274.06
345000000          536551.62
353000000          547658.58
361000000          560478.49
369000000          576379.52
377000000          589186.91
385000000          604331.70
393000000          613351.33
401000000          616894.78
409000000          640366.67
417000000          672779.72
425000000          734162.72
433000000          721874.16
441000000          788852.59
449000000          788762.30
457000000          815834.68
465000000          822673.06
473000000          823903.25
481000000          847440.83
489000000          860360.42
497000000          881711.70
505000000          856094.79
