
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1237.90
9000000             13348.89
17000000            28046.46
25000000            44101.82
33000000            51465.53
41000000            64101.42
49000000            75267.80
57000000            88637.68
65000000           101515.78
73000000           112869.94
81000000           123506.76
89000000           138186.38
97000000           147982.72
105000000          157556.05
113000000          172462.07
121000000          184334.21
129000000          199407.14
137000000          209827.54
145000000          222971.91
153000000          235689.10
161000000          248353.68
169000000          257899.09
177000000          314407.30
185000000          287955.17
193000000          293801.66
201000000          309467.65
209000000          323395.22
217000000          332323.98
225000000          353616.30
233000000          361784.94
241000000          383425.04
249000000          429512.09
257000000          427428.50
265000000          431706.95
273000000          442446.79
281000000          465224.67
289000000          469647.55
297000000          475315.13
305000000          497967.13
313000000          514658.35
321000000          517483.02
329000000          544008.36
337000000          552219.24
345000000          567086.50
353000000          603925.37
361000000          598337.60
369000000          636247.02
377000000          623772.32
385000000          648171.86
393000000          643487.44
401000000          664746.25
409000000          669694.63
417000000          673208.83
425000000          705606.95
433000000          728894.96
441000000          779971.99
449000000          778941.31
457000000          780222.69
465000000          786217.45
473000000          792350.12
481000000          830528.38
489000000          836855.18
497000000          849412.53
505000000          857509.47
