
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  201.00
8000                  220.22
12000                1355.59
16000                1355.49
20000                1517.02
24000                1627.39
28000                1629.68
32000                1892.35
36000                1649.13
40000                1907.15
44000                1679.59
48000                2189.16
52000                1854.21
56000                1856.74
60000                1854.15
64000                1877.60
68000                2008.75
72000                2677.24
76000                2039.18
80000                1995.00
84000                1994.94
88000                2019.03
92000                4018.47
96000                2048.41
100000               2104.68
104000               2047.99
108000               2509.30
112000               3247.64
116000               2096.10
120000               2113.03
124000               2680.84
128000               2153.10
132000               2120.31
136000               2143.32
140000               2161.75
144000               2188.93
148000               2597.35
152000               2205.47
156000               3284.43
160000               2194.08
164000               3387.03
168000               2244.68
172000               2366.94
176000               2266.28
180000               2274.96
184000               2326.79
188000               2301.20
192000               2294.46
196000               2731.06
200000               2346.08
204000               2315.33
208000               2344.16
212000               2376.62
216000               2381.48
220000               2695.46
224000               2399.87
228000               2451.01
232000               2510.83
236000               2471.84
240000               2629.69
244000               2468.21
248000               2492.85
252000               2798.40
256000               2849.90
260000               2575.40
264000               2557.10
268000               2758.36
272000               2584.73
276000               2609.58
280000               2665.95
284000               2686.80
288000               3274.16
292000               2714.96
296000               2744.67
300000               2697.01
304000               2758.67
308000               2765.47
312000               2761.55
316000               3137.38
320000               2826.15
324000               2978.08
328000               3503.28
332000               2857.22
336000               2856.73
340000               2995.80
344000               2830.68
348000               2875.13
352000               2876.52
356000               4464.02
360000               2868.96
364000               3038.74
368000               3604.67
372000               3114.33
376000               2948.25
380000               2937.14
384000               2950.07
388000               2932.85
392000               3593.02
396000               2994.08
400000               5288.06
404000               2982.40
408000               2989.38
412000               3050.62
416000               3093.15
420000               3057.55
424000               3052.28
428000               3073.36
432000               3057.06
436000               3041.28
440000               3123.98
444000               3116.45
448000               3137.64
452000               3101.49
456000               3127.57
460000               3125.81
464000               3174.72
468000               3186.49
472000               5045.46
476000               3280.22
480000               3799.73
484000               3190.67
488000               3245.56
492000               3466.40
496000               3572.40
500000               3575.05
504000               3936.89
508000               5823.92
512000               3541.73
516000               3565.29
520000               3676.62
524000               3595.30
528000               3718.09
532000               3616.15
536000               3587.68
540000               3590.60
544000               3627.07
548000               3637.98
552000               4426.69
556000               3725.09
560000               3745.98
564000               3733.84
568000               3655.00
572000               3649.62
576000               4014.75
580000               3969.66
584000               3739.27
588000               3723.43
592000               3737.70
596000               3778.53
600000               4110.16
604000               3912.09
608000               3801.15
612000               4252.95
616000               4612.34
620000               3772.17
624000               3939.46
628000               4102.05
632000               3810.55
636000               4125.40
640000               3763.78
644000               4283.87
648000               3857.68
652000               3948.25
656000               3904.88
660000               3938.10
664000               3891.74
668000               4204.18
672000               3981.54
676000               3917.93
680000               3904.24
684000               3948.70
688000               4958.98
692000               4104.41
696000               3972.21
700000               4157.79
704000               3968.67
708000               4831.30
712000               4001.58
716000               4255.86
720000               4280.28
724000               4061.60
728000               4460.46
732000               4137.36
736000               4120.15
740000               4403.65
744000               4881.45
748000               6643.77
752000               4143.26
756000               4223.18
760000               4175.56
764000               4166.71
768000               5009.00
772000               5376.09
776000               4172.61
780000               4153.90
784000               4199.31
788000               4552.34
792000               5261.01
796000               4235.24
800000               4383.47
804000               4483.91
808000               4133.83
812000               4291.06
816000               4198.81
820000               4326.89
824000               4752.69
828000               4319.18
832000               4269.03
836000               4718.61
840000               4305.55
844000               4311.41
848000               5321.22
852000               4722.22
856000               6618.08
860000               4440.21
864000               4430.54
868000               4366.28
872000               5181.21
876000               4388.29
880000               4405.90
884000               4381.23
888000               4441.40
892000               4358.27
896000               4415.29
900000               4382.94
904000               4435.04
908000               5558.68
912000               4810.10
916000               4587.18
920000               4538.07
924000               4532.65
928000               4991.55
932000               4540.89
936000               4897.58
940000               5307.41
944000               5419.40
948000               6840.34
952000               4648.55
956000               6429.64
960000               5327.11
964000               6897.63
968000               4617.16
972000               4573.03
976000               4639.20
980000               4499.49
984000               5046.32
988000               4630.92
992000               4600.86
996000               5267.27
1000000              4787.36
1004000              4788.67
1008000              5050.87
1012000              4870.21
1016000              5369.27
1020000              4858.00
1024000              4591.32
