
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  126.52
8000                  132.17
12000                 428.97
16000                 431.07
20000                 434.06
24000                 444.25
28000                 442.47
32000                 455.27
36000                 459.28
40000                 463.88
44000                 476.96
48000                 489.46
52000                 489.33
56000                 501.39
60000                 513.55
64000                 509.34
68000                 524.92
72000                 551.74
76000                 537.98
80000                 535.39
84000                 581.66
88000                 555.61
92000                 560.85
96000                 573.60
100000                570.76
104000                589.91
108000                595.14
112000                612.93
116000                616.53
120000                617.11
124000                636.54
128000                666.53
132000                643.44
136000                657.55
140000                689.64
144000                715.04
148000                713.32
152000                705.11
156000                700.43
160000                715.87
164000                712.62
168000                724.41
172000                714.78
176000                760.48
180000                763.90
184000                759.20
188000                787.86
192000                770.66
196000                793.31
200000                824.34
204000                809.99
208000                803.81
212000                817.72
216000                868.49
220000                866.15
224000                870.87
228000                822.23
232000                860.60
236000                891.99
240000                896.37
244000                915.23
248000                880.38
252000                984.50
256000                934.16
260000               1003.34
264000               1313.06
268000               1477.90
272000               1402.08
276000               1432.20
280000               1462.73
284000               1490.03
288000               1482.87
292000               1422.19
296000               1544.33
300000               1489.00
304000               1539.12
308000               1530.84
312000               1562.39
316000               1548.47
320000               1549.95
324000               1542.02
328000               1566.46
332000               1658.10
336000               1529.36
340000               1559.23
344000               1571.72
348000               1593.19
352000               1609.66
356000               1639.48
360000               1593.97
364000               1604.09
368000               1632.91
372000               1636.21
376000               1660.55
380000               1646.96
384000               1720.32
388000               1648.31
392000               1669.69
396000               1660.00
400000               1688.26
404000               1653.25
408000               1665.26
412000               1640.88
416000               1712.46
420000               1725.09
424000               1708.98
428000               1636.42
432000               1719.61
436000               1707.72
440000               1742.22
444000               1764.37
448000               1735.21
452000               1772.47
456000               1743.87
460000               1751.05
464000               1748.33
468000               1802.29
472000               1726.77
476000               1759.90
480000               1784.55
484000               1780.34
488000               1847.35
492000               1800.08
496000               1779.70
500000               1813.96
504000               1843.20
508000               1862.72
512000               1865.92
516000               1812.40
520000               1843.09
524000               1839.88
528000               1986.72
532000               1954.87
536000               1956.91
540000               1956.79
544000               1966.26
548000               2036.44
552000               1993.38
556000               1984.19
560000               2000.37
564000               2018.41
568000               2091.25
572000               2055.17
576000               2041.89
580000               2066.16
584000               2107.80
588000               2063.20
592000               2066.27
596000               2068.24
600000               2068.09
604000               2119.74
608000               2120.39
612000               2175.08
616000               2157.44
620000               2175.57
624000               2177.40
628000               2186.23
632000               2226.98
636000               2229.20
640000               2233.07
644000               2263.37
648000               2250.10
652000               2216.85
656000               2196.31
660000               2164.28
664000               2162.33
668000               2186.99
672000               2196.81
676000               2239.19
680000               2246.31
684000               2263.70
688000               2192.24
692000               2158.54
696000               2132.46
700000               2130.47
704000               2157.33
708000               2231.15
712000               2155.54
716000               2112.60
720000               2191.04
724000               2198.89
728000               2238.63
732000               2198.43
736000               2213.55
740000               2221.74
744000               2279.27
748000               2257.30
752000               2241.22
756000               2215.25
760000               2264.64
764000               2197.40
768000               2238.63
772000               2206.92
776000               2275.02
780000               2230.14
784000               2301.86
788000               2377.23
792000               2410.04
796000               2373.94
800000               2393.08
804000               2395.53
808000               2437.32
812000               2425.64
816000               2436.16
820000               2446.39
824000               2488.70
828000               2409.28
832000               2451.28
836000               2469.78
840000               2518.67
844000               2480.85
848000               2523.78
852000               2522.88
856000               2532.84
860000               2513.13
864000               2479.83
868000               2517.03
872000               2518.24
876000               2532.11
880000               2516.73
884000               2588.80
888000               2551.29
892000               2552.24
896000               2571.03
900000               2600.61
904000               2564.07
908000               2544.07
912000               2631.20
916000               2553.57
920000               2562.43
924000               2597.70
928000               2643.13
932000               2605.46
936000               2616.62
940000               2636.23
944000               2612.98
948000               2600.07
952000               2631.84
956000               2635.20
960000               2729.82
964000               2689.29
968000               2784.08
972000               2791.58
976000               2776.99
980000               2705.09
984000               2745.19
988000               2655.03
992000               2678.71
996000               2743.32
1000000              2656.17
1004000              2694.04
1008000              2698.43
1012000              2744.17
1016000              2711.32
1020000              2717.44
1024000             20252.01
