
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1568.89
5000000              8065.09
9000000             13116.27
13000000            17680.52
17000000            23837.71
21000000            34968.72
25000000            41149.55
29000000            49397.80
33000000            53363.86
37000000            60297.42
41000000            69880.28
45000000            75880.17
49000000            83349.55
53000000            93243.92
57000000            99015.69
61000000           105137.93
65000000           110924.46
69000000           118339.48
73000000           126331.83
77000000           133211.68
81000000           139535.01
85000000           145257.26
89000000           151891.89
93000000           160090.30
97000000           165853.56
101000000          176395.70
105000000          180028.03
109000000          187731.14
113000000          196494.00
117000000          199269.76
121000000          205007.76
125000000          228099.42
129000000          220248.10
133000000          227102.31
137000000          234933.52
141000000          240096.60
145000000          251837.33
149000000          256414.57
153000000          265360.23
157000000          270313.51
161000000          276528.47
165000000          285682.30
169000000          327540.02
173000000          294746.87
177000000          387826.21
181000000          318178.33
185000000          317414.24
189000000          322731.20
193000000          330371.09
197000000          335035.37
201000000          348602.92
205000000          348373.38
209000000          385393.90
213000000          364666.13
217000000          368261.60
221000000          481417.10
225000000          387662.78
229000000          388938.22
233000000          396464.05
237000000          401608.29
241000000          408897.25
245000000          417383.55
249000000          422967.16
253000000          433333.43
257000000          450029.35
261000000          445308.55
265000000          457434.23
269000000          460747.49
273000000          469650.78
277000000          521531.23
281000000          482545.58
285000000          485106.00
289000000          496442.08
293000000          499219.62
297000000          532473.58
301000000          515656.43
305000000          517586.74
309000000          529819.23
313000000          533195.87
317000000          624874.13
321000000          556210.90
325000000          561305.79
329000000          569739.68
333000000          568684.61
337000000          573447.89
341000000          580754.14
345000000          593200.97
349000000          591847.56
353000000          608175.51
357000000          609061.28
361000000          614007.89
365000000          616415.08
369000000          625099.76
373000000          648101.26
377000000          659979.83
381000000          646541.87
385000000          653079.99
389000000          661545.72
393000000          680000.34
397000000          674238.60
401000000          677614.41
405000000          687709.47
409000000          691996.78
413000000          702701.00
417000000          707219.04
421000000          805951.76
425000000          732159.76
429000000          802551.13
433000000          741491.87
437000000          744407.42
441000000          748187.76
445000000          763373.54
449000000          763990.67
453000000          776130.73
457000000          782551.34
461000000          914575.61
465000000          813578.54
469000000          802430.31
473000000          821545.22
477000000          839717.64
481000000          889994.26
485000000          912287.77
489000000          833972.01
493000000          850069.32
497000000          867039.96
501000000          871195.28
505000000          958358.36
509000000          881555.68
513000000          892917.27
517000000          896728.27
521000000          946969.05
525000000          941759.42
529000000          908855.91
533000000          978982.40
537000000          927088.77
541000000          976256.30
545000000          932221.77
549000000          955817.92
553000000          948302.78
557000000          957721.12
561000000          961258.69
565000000         1062330.16
569000000         1027427.07
573000000          984402.23
577000000          988679.58
581000000          994829.69
585000000          999287.79
589000000         1007530.53
593000000         1018776.25
597000000         1109413.78
601000000         1047661.42
605000000         1137219.61
609000000         1094594.08
613000000         1133097.26
617000000         1053549.30
621000000         1061026.22
625000000         1068879.94
629000000         1104864.62
633000000         1084504.13
637000000         1093727.03
641000000         1099461.49
645000000         1154781.97
649000000         1141470.71
653000000         1171492.02
657000000         1191502.08
661000000         1161725.94
665000000         1151541.41
669000000         1149322.74
673000000         1246530.54
677000000         1163512.31
681000000         1161268.85
685000000         1174559.34
689000000         1181777.04
693000000         1205176.17
697000000         1191825.32
701000000         1198732.03
705000000         1214807.01
709000000         1247892.99
713000000         1238769.12
717000000         1240633.97
721000000         1241009.75
725000000         1242463.78
729000000         1258394.54
733000000         1342807.43
737000000         1273189.87
741000000         1290401.04
745000000         1330019.04
749000000         1283372.87
753000000         1385258.66
757000000         1297132.50
761000000         1309971.69
765000000         1325637.11
769000000         1512967.50
773000000         1383225.98
777000000         1334598.29
781000000         1335789.55
785000000         1352790.90
789000000         1370661.06
793000000         1451928.20
797000000         1451257.23
801000000         1367025.35
805000000         1386340.49
809000000         1391981.85
813000000         1404801.53
817000000         1400027.06
821000000         1527965.19
825000000         1453889.83
829000000         1441490.16
833000000         1447520.12
837000000         1445836.09
841000000         1518890.35
845000000         1446487.30
849000000         1456612.35
853000000         1477156.40
857000000         1634462.47
861000000         1474222.39
865000000         1610667.94
869000000         1483615.29
873000000         1537656.78
877000000         1552761.89
881000000         1534931.32
885000000         1523814.55
889000000         1567633.49
893000000         1541212.43
897000000         1586996.11
901000000         1575035.34
905000000         1603320.07
909000000         1592200.26
913000000         1703343.34
917000000         1565816.07
921000000         1585780.47
925000000         1778993.33
929000000         1600573.69
933000000         1598887.35
937000000         1610532.45
941000000         1689214.99
945000000         1648524.77
949000000         1715862.54
953000000         1729146.75
957000000         1696655.62
961000000         1689675.61
965000000         1736232.31
969000000         1661604.12
973000000         1686081.90
977000000         1716956.83
981000000         1679522.33
985000000         1679113.74
989000000         1697981.92
993000000         1959050.81
997000000         1830963.61
1001000000        1803681.32
1005000000        1849380.63
1009000000        1729467.59
1013000000        1732194.44
1017000000        1744928.54
1021000000        1866157.39
