
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  168.37
8000                  177.69
12000                 894.91
16000                 906.09
20000                 903.45
24000                 929.28
28000                 923.58
32000                 927.71
36000                 947.24
40000                 960.43
44000                 946.68
48000                 975.30
52000                 967.33
56000                 982.23
60000                 996.16
64000                1001.08
68000                1020.37
72000                1036.95
76000                1041.49
80000                1034.77
84000                1063.70
88000                1053.62
92000                1066.47
96000                1063.93
100000               1084.50
104000               1105.95
108000               1098.66
112000               1106.29
116000               1129.35
120000               1150.65
124000               1128.19
128000               1160.84
132000               1179.88
136000               1189.69
140000               1182.29
144000               1204.75
148000               1194.63
152000               1210.56
156000               1215.98
160000               1239.48
164000               1294.91
168000               1256.12
172000               1248.54
176000               1302.54
180000               1280.14
184000               1296.48
188000               1328.79
192000               1330.13
196000               1292.94
200000               1326.22
204000               1346.71
208000               1331.54
212000               1356.20
216000               1375.88
220000               1347.19
224000               1373.31
228000               1388.98
232000               1384.13
236000               1396.02
240000               1417.59
244000               1420.39
248000               1583.27
252000               1533.91
256000               1583.83
260000               1612.78
264000               1669.95
268000               1686.00
272000               1604.91
276000               1696.06
280000               1664.25
284000               1692.78
288000               1644.50
292000               1674.91
296000               1724.37
300000               1658.88
304000               1693.96
308000               1731.22
312000               1637.54
316000               1762.69
320000               1716.71
324000               1711.83
328000               1767.05
332000               1777.44
336000               1779.68
340000               1802.38
344000               1812.39
348000               1832.17
352000               1714.77
356000               1839.62
360000               1816.63
364000               1858.78
368000               1865.88
372000               1832.04
376000               1918.61
380000               1877.64
384000               1930.70
388000               1951.47
392000               1912.69
396000               1976.47
400000               1960.91
404000               1851.86
408000               1925.81
412000               1997.11
416000               1928.23
420000               1990.03
424000               2039.40
428000               1983.07
432000               2007.85
436000               2065.06
440000               2078.84
444000               2105.13
448000               2070.36
452000               2048.38
456000               2066.72
460000               2168.36
464000               2032.48
468000               2180.30
472000               2050.42
476000               2122.90
480000               2118.68
484000               2259.34
488000               2178.37
492000               2123.53
496000               2172.79
500000               2220.82
504000               2223.77
508000               2296.16
512000               2220.58
516000               2246.01
520000               2236.82
524000               3422.91
528000               3470.54
532000               3509.71
536000               3507.53
540000               3582.06
544000               3582.01
548000               3582.05
552000               3511.30
556000               3571.37
560000               3612.76
564000               3607.12
568000               3686.10
572000               3642.24
576000               3604.75
580000               3630.96
584000               3654.72
588000               3724.48
592000               3707.82
596000               3702.87
600000               3671.48
604000               3682.33
608000               3737.80
612000               3730.86
616000               3687.39
620000               3705.26
624000               3681.10
628000               3680.57
632000               3664.47
636000               3705.12
640000               3749.37
644000               3712.71
648000               3750.28
652000               3782.73
656000               3774.66
660000               3857.41
664000               3810.16
668000               3744.02
672000               3826.81
676000               3787.51
680000               3904.28
684000               3793.93
688000               3853.91
692000               3830.91
696000               3842.39
700000               3845.16
704000               3835.45
708000               3854.87
712000               3995.51
716000               3926.34
720000               3909.11
724000               3847.16
728000               3920.91
732000               4037.06
736000               3959.88
740000               4059.18
744000               3945.28
748000               3996.20
752000               3986.05
756000               3986.59
760000               4051.00
764000               4042.23
768000               4131.26
772000               4000.61
776000               3978.56
780000               4067.25
784000               3887.53
788000               4026.83
792000               3925.32
796000               3945.78
800000               4013.88
804000               4035.07
808000               4040.00
812000               4091.95
816000               3950.26
820000               3950.50
824000               4028.25
828000               4073.74
832000               4068.98
836000               4081.80
840000               4153.69
844000               4064.15
848000               4175.25
852000               4098.39
856000               4167.21
860000               4162.53
864000               4041.59
868000               4101.85
872000               4099.59
876000               4046.89
880000               4090.37
884000               4151.37
888000               4109.71
892000               4150.02
896000               4252.77
900000               4231.54
904000               4228.35
908000               4180.61
912000               4190.76
916000               4192.29
920000               4193.15
924000               4313.17
928000               4259.25
932000               4285.96
936000               4293.46
940000               4263.91
944000               4189.10
948000               4194.01
952000               4304.06
956000               4328.26
960000               4251.31
964000               4233.63
968000               4249.93
972000               4257.17
976000               4293.14
980000               4244.61
984000               4225.49
988000               4254.86
992000               4219.90
996000               4344.27
1000000              4245.48
1004000              4273.69
1008000              4349.92
1012000              4340.04
1016000              4290.37
1020000              4341.45
1024000              4322.52
