
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   76.18
8000                   81.03
12000                 155.08
16000                 153.15
20000                 155.70
24000                 164.11
28000                 162.60
32000                 175.12
36000                 207.14
40000                 185.99
44000                 193.18
48000                 195.81
52000                 199.80
56000                 215.92
60000                 209.12
64000                 215.54
68000                 220.39
72000                 228.03
76000                 227.95
80000                 233.09
84000                 235.50
88000                 241.58
92000                 243.62
96000                 272.93
100000                255.01
104000                262.48
108000                267.16
112000                266.78
116000                274.97
120000                281.45
124000                279.42
128000                286.95
132000                419.65
136000                443.69
140000                452.22
144000                442.22
148000                470.12
152000                475.27
156000                462.06
160000                488.31
164000                478.36
168000                587.66
172000                518.73
176000                523.14
180000                533.80
184000                544.62
188000                544.45
192000                492.16
196000                544.91
200000                521.79
204000                543.11
208000                553.68
212000                592.88
216000                670.83
220000                707.98
224000                565.23
228000                559.11
232000                564.99
236000                568.29
240000                612.54
244000                583.37
248000                630.67
252000                604.51
256000                621.10
260000                598.82
264000                617.24
268000                620.17
272000                626.06
276000                634.08
280000                646.11
284000                655.85
288000                649.60
292000                634.81
296000                649.54
300000                685.25
304000                690.00
308000                684.81
312000                669.86
316000                687.19
320000                711.18
324000                707.49
328000                707.38
332000                731.13
336000                720.29
340000                734.42
344000                704.57
348000                755.00
352000                738.46
356000                749.82
360000                731.11
364000                752.89
368000                789.54
372000                732.17
376000                738.98
380000                742.16
384000                747.44
388000                703.68
392000                756.47
396000                784.40
400000                756.40
404000                799.82
408000                810.75
412000                759.68
416000                791.19
420000                832.40
424000                839.71
428000                869.78
432000                823.34
436000                793.47
440000                799.37
444000                811.23
448000                791.21
452000                801.63
456000                805.22
460000                851.10
464000                886.55
468000                849.25
472000                825.32
476000                876.48
480000                861.07
484000                865.10
488000                831.51
492000                858.62
496000                893.81
500000                835.16
504000                870.29
508000                887.39
512000                889.00
516000                893.53
520000                885.53
524000                920.93
528000                891.61
532000                915.64
536000                912.33
540000                950.26
544000                917.43
548000                963.32
552000                921.05
556000                931.03
560000                939.85
564000                998.22
568000                954.85
572000                937.25
576000               1020.82
580000                918.41
584000                937.57
588000                973.27
592000               1018.58
596000                969.75
600000               1004.25
604000               1043.06
608000                973.71
612000               1071.83
616000               1017.23
620000                957.15
624000              16706.76
628000               9645.70
632000               1048.34
636000               1025.21
640000               1000.52
644000                974.62
648000               1011.04
652000               1048.92
656000               1013.25
660000               1033.91
664000               1053.13
668000               1041.00
672000               1041.87
676000               1033.62
680000               1054.11
684000               1134.52
688000               1058.54
692000               1092.40
696000               1084.41
700000              11394.92
704000               1170.22
708000               1143.19
712000               1146.11
716000               1078.39
720000               1070.59
724000               1154.22
728000               1069.25
732000               1073.92
736000               1101.23
740000               1117.52
744000               1102.02
748000               1117.50
752000               1145.49
756000               1112.53
760000               1109.74
764000               1116.63
768000               1120.16
772000               1144.48
776000               1160.95
780000               1151.60
784000               1167.93
788000               1224.34
792000               1167.24
796000               1251.55
800000               1213.87
804000               1160.30
808000               1210.67
812000               1196.07
816000               1219.60
820000               1207.78
824000               1227.88
828000               1245.92
832000               1229.05
836000               1277.57
840000               1225.98
844000               1224.35
848000               1234.69
852000               1225.03
856000               1235.79
860000               1339.57
864000               1317.67
868000               1249.27
872000               1247.13
876000               1271.35
880000               1275.21
884000               1251.70
888000               1278.62
892000               1333.14
896000               1323.54
900000               1309.15
904000               1291.04
908000               1309.59
912000               1300.64
916000               1313.68
920000               1334.31
924000               1485.31
928000               1345.94
932000               1297.03
936000               1336.63
940000               1307.80
944000               1344.34
948000               1336.79
952000               1339.65
956000               1403.03
960000               1331.74
964000               1352.05
968000               1357.25
972000               1404.86
976000               1361.44
980000               1349.55
984000               1372.85
988000               1392.36
992000               1372.02
996000               1394.67
1000000              1380.26
1004000              1420.46
1008000              1402.55
1012000              1391.12
1016000              1403.38
1020000              1456.30
1024000              1418.01
