
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000               745.14
5000000              3586.39
9000000              7260.81
13000000            12378.09
17000000            16612.48
21000000            21486.91
25000000            26956.08
29000000            32337.93
33000000            39165.33
37000000            51508.23
41000000            73083.11
45000000            83260.40
49000000            66380.99
53000000            60181.93
57000000            66341.70
61000000            68168.01
65000000            70078.42
69000000            73324.58
73000000            81379.84
77000000            80709.28
81000000            85361.33
85000000            88760.06
89000000            92165.01
93000000            97155.45
97000000            98976.83
101000000          102965.64
105000000          107272.35
109000000          111333.27
113000000          115414.90
117000000          117677.36
121000000          122496.21
125000000          138512.31
129000000          140622.55
133000000          134078.47
137000000          142861.11
141000000          141671.60
145000000          150851.83
149000000          148530.41
153000000          156849.73
157000000          162415.48
161000000          162563.65
165000000          172212.78
169000000          170463.94
173000000          166743.97
177000000          175221.90
181000000          190518.39
185000000          192847.21
189000000          196536.15
193000000          201743.44
197000000          203426.95
201000000          212921.13
205000000          207741.26
209000000          223159.01
213000000          225531.56
217000000          235178.87
221000000          242860.78
225000000          237299.02
229000000          244994.98
233000000          236106.55
237000000          241375.72
241000000          240728.39
245000000          251946.92
249000000          253325.70
253000000          258469.36
257000000          259290.21
261000000          269205.28
265000000          271813.67
269000000          280480.43
273000000          284994.89
277000000          289476.56
281000000          295534.78
285000000          297849.79
289000000          302591.26
293000000          308648.51
297000000          311304.14
301000000          315864.20
305000000          320519.29
309000000          332579.12
313000000          340298.85
317000000          340676.80
321000000          343046.78
325000000          347397.06
329000000          373522.76
333000000          356918.61
337000000          362097.14
341000000          363751.76
345000000          373824.48
349000000          374578.25
353000000          378642.92
357000000          387565.20
361000000          394696.33
365000000          395853.36
369000000          406898.47
373000000          414326.84
377000000          411797.92
381000000          430086.57
385000000          416319.10
389000000          422770.21
393000000          481216.12
397000000          430207.19
401000000          443279.09
405000000          450457.40
409000000          448226.02
413000000          460061.34
417000000          460547.97
421000000          472101.41
425000000          473816.03
429000000          482293.35
433000000          483440.92
437000000          497055.61
441000000          501296.19
445000000          509268.95
449000000          514962.82
453000000          516988.87
457000000          526860.04
461000000          554704.72
465000000          534454.02
469000000          576525.58
473000000          586675.95
477000000          583890.46
481000000          564602.74
485000000          576659.66
489000000          575214.58
493000000          590230.03
497000000          592761.62
501000000          599997.25
505000000          600380.27
509000000          610144.63
513000000          610249.84
517000000          616497.35
521000000          623384.48
525000000          634232.95
529000000          642592.21
533000000          649488.95
537000000          658540.61
541000000          660686.81
545000000          670918.88
549000000          670085.48
553000000          684136.70
557000000          692374.56
561000000          699725.66
565000000          695032.90
569000000          706747.23
573000000          722045.50
577000000          732283.83
581000000          738702.84
585000000          745315.20
589000000          741709.62
593000000          742159.69
597000000          753310.92
601000000          765954.17
605000000          764702.34
609000000          777419.66
613000000          795214.71
617000000          801617.24
621000000          796533.74
625000000          808402.85
629000000          812806.57
633000000          821820.56
637000000          839149.09
641000000          836717.95
645000000          917002.53
649000000          892442.76
653000000          858221.03
657000000          866728.47
661000000          884794.68
665000000          898630.42
669000000          898580.85
673000000          898808.65
677000000          933636.82
681000000          992877.01
685000000          933648.63
689000000          930807.99
693000000          935841.78
697000000          942060.39
701000000          960235.70
705000000          958496.67
709000000          961450.76
713000000          955048.91
717000000          957177.00
721000000          986587.37
725000000          967129.13
729000000          966991.36
733000000          965852.47
737000000          966396.73
741000000          983836.14
745000000          991200.32
749000000          982527.07
753000000         1006485.62
757000000          998675.27
761000000         1031682.79
765000000         1032978.70
769000000         1043478.58
773000000         1046996.26
777000000         1051647.14
781000000         1051018.69
785000000         1111232.09
789000000         1079922.53
793000000         1077373.61
797000000         1082015.72
801000000         1081168.43
805000000         1098020.10
809000000         1097300.27
813000000         1108385.69
817000000         1118760.04
821000000         1109356.91
825000000         1122062.97
829000000         1131985.71
833000000         1145135.22
837000000         1146793.03
841000000         1173579.11
845000000         1169116.84
849000000         1188258.33
853000000         1188651.04
857000000         1208605.17
861000000         1215307.83
865000000         1209298.39
869000000         1220139.06
873000000         1239230.75
877000000         1236758.50
881000000         1268154.95
885000000         1256284.53
889000000         1273703.37
893000000         1266138.22
897000000         1285256.15
901000000         1282203.24
905000000         1249184.81
909000000         1227262.11
913000000         1250415.30
917000000         1237935.99
921000000         1260553.49
925000000         1262812.83
929000000         1267460.22
933000000         1267843.13
937000000         1279028.66
941000000         1279816.71
945000000         1295621.47
949000000         1311319.16
953000000         1309864.29
957000000         1324700.29
961000000         1335554.06
965000000         1329050.90
969000000         1329511.57
973000000         1349356.69
977000000         1366161.45
981000000         1363301.58
985000000         1415780.07
989000000         1374585.26
993000000         1390279.17
997000000         1419587.46
1001000000        1404709.67
1005000000        1418491.64
1009000000        1549853.32
1013000000        1817634.09
1017000000        1600940.00
1021000000        1579866.93
