# OSU MPI Latency Test v5.7
# Size          Latency (us)
101568               1170.39
101600               1269.30
101632               1168.01
101664               1279.67
101696               1186.94
101728               1211.06
101760               1238.42
101792               1177.33
101824               1170.10
101856               1183.99
101888               1286.20
101920               1174.14
101952               1167.95
101984               1167.93
102016               1313.51
102048               1385.00
102080               1184.35
102112               1232.51
102144               1275.84
102176               1168.28
102208               1277.91
102240               1279.38
102272               1185.42
102304               1174.38
102336               1385.96
102368               1446.76
102400               1361.69
102432               1252.04
102464               1388.56
102496               1511.17
102528               1280.43
102560               1292.33
102592               1452.68
102624               1287.94
102656               1286.12
102688               1300.38
102720               1172.46
102752               1242.75
102784               1289.42
102816               1351.66
102848               1393.97
102880               1286.37
102912               1189.93
102944               1392.96
102976               2067.27
103008               2323.26
103040               2552.74
103072               3257.64
103104               2566.04
103136               2332.87
103168               2720.43
103200               3258.56
103232               3074.69
103264               2351.96
103296               2651.93
103328               2276.02
103360               2869.41
103392               2718.69
103424               4157.55
103456               2590.38
103488               2867.91
103520               2974.45
103552               2307.58
103584               2931.24
103616               3249.72
103648               3388.10
103680               3076.29
103712               3210.60
103744               3275.05
103776               2607.44
103808               2983.56
103840               3121.24
103872               2683.06
103904               2829.67
103936               3358.12
103968               3662.88
104000               3314.83
104032               1408.94
104064               1190.81
104096               1226.52
104128               1290.42
104160               1305.39
104192               2011.30
104224               2206.63
104256               1407.12
104288               1208.07
104320               1323.40
104352               1614.41
104384               1408.78
104416               1473.82
104448               2107.19
104480               1936.91
104512               2790.86
104544               2392.12
104576               2098.87
104608               2055.10
104640               2896.60
104672               2543.40
104704               2671.78
104736               2106.92
104768               3210.56
104800               3136.01
104832               3120.88
104864               3096.33
104896               2954.50
104928               3551.70
104960               3625.28
104992               2955.61
105024               3172.59
105056               2933.79
105088               1350.15
105120               1508.96
105152               1264.88
105184               1321.30
105216               1211.53
105248               1466.20
105280               1456.15
105312               1244.18
105344               1271.62
105376               1217.80
105408               1308.28
105440               1893.02
105472               3792.21
105504               2934.49
105536               3517.70
105568               2207.74
105600               2120.15
105632               2141.81
105664               2792.11
105696               1845.31
105728               1438.28
105760               1462.09
105792               1756.52
105824               1603.09
105856               1410.43
105888               1535.90
105920               2187.88
105952               2655.02
105984               2606.26
106016               3331.41
106048               2475.29
106080               2659.79
106112               2712.38
106144               2376.39
106176               3418.14
106208               3142.65
106240               3124.20
106272               3616.95
106304               3431.30
106336               3662.80
106368               2439.02
106400               4682.74
106432               2820.24
106464               1958.38
106496               2263.36
106528               3254.18
106560               2790.68
106592               1785.47
106624               2878.56
106656               4607.00
106688               4652.74
106720               5986.00
106752               4764.96
106784               5232.07
106816               2276.51
106848               5032.44
106880               2849.28
106912               3842.39
106944               3296.47
106976               2547.94
107008               2397.34
107040               2308.25
107072               2290.66
107104               2124.60
107136               1356.41
107168               1670.77
107200               1480.45
107232               1506.59
107264               1624.16
107296               1634.20
107328               1730.02
107360               1984.73
107392               2260.23
107424               2760.19
107456               2712.22
107488               2147.55
107520               3191.84
107552               2443.32
107584               3103.74
107616               2513.75
107648               4025.72
107680               2912.86
107712               2927.94
107744               2561.02
107776               2438.53
107808               2886.36
107840               2559.89
107872               2861.21
107904               3019.36
107936               3483.52
107968               4819.07
108000               3247.51
108032               4265.74
108064               2775.54
108096               4613.34
108128               3200.08
108160               3741.13
108192               3383.84
108224               3856.58
108256               3051.19
108288               4366.14
108320               2937.56
108352               3311.55
108384               2871.21
108416               3504.32
108448               3470.61
108480               3002.93
108512               1958.23
108544               2010.31
108576               1410.63
108608               1245.79
108640               1234.45
108672               1268.02
108704               1235.43
108736               1314.01
108768               1304.76
108800               1817.37
108832               1662.03
108864               1776.37
108896               2333.83
108928               2583.07
108960               2331.48
108992               2798.87
109024               2787.20
109056               2719.96
109088               3025.76
109120               3553.21
109152               2818.76
109184               3356.62
109216               3550.58
109248               1962.90
109280               2508.87
109312               3021.14
109344               2516.93
109376               2876.85
109408               3455.31
109440               2362.09
109472               3557.10
109504               3489.66
109536               3950.72
109568               3993.47
109600               4020.79
109632               3950.11
109664               3727.64
109696               3004.80
109728               2549.59
109760               2646.05
109792               2690.27
109824               2512.87
109856               2620.90
109888               2365.64
109920               2787.26
109952               2309.89
109984               1954.12
110016               2043.45
110048               1415.45
110080               1350.98
110112               1514.06
110144               1594.30
110176               1494.59
110208               1988.42
110240               2300.67
110272               2388.76
110304               2792.75
110336               2623.54
110368               2422.45
110400               2607.98
110432               2973.12
110464               2898.30
110496               2337.78
110528               2710.17
110560               2785.03
110592               2076.18
110624               3253.40
110656               1933.94
110688               2513.05
110720               2536.75
110752               1847.17
110784               1249.22
110816               1376.09
110848               1386.02
110880               1355.00
110912               1249.92
110944               1296.90
110976               1363.41
111008               1252.84
111040               1259.54
111072               1284.63
111104               1484.55
111136               1249.59
111168               1322.60
111200               1491.29
111232               1470.05
111264               1297.10
111296               1249.87
111328               1418.15
111360               1428.68
111392               1436.73
111424               1375.33
111456               1354.03
111488               1268.61
111520               1267.53
111552               1254.67
111584               1325.15
111616               1253.66
111648               1369.70
111680               1268.32
111712               1255.32
111744               1302.49
111776               1256.59
111808               1269.15
111840               1269.31
111872               1258.23
111904               1323.09
111936               1383.79
111968               1414.76
112000               1266.91
112032               1253.83
112064               1352.58
112096               1265.54
112128               1269.68
112160               1268.45
112192               1461.24
112224               1355.53
112256               1268.80
112288               1269.55
112320               1398.93
112352               1252.50
112384               1468.76
112416               1370.66
112448               3796.06
112480               2845.61
112512               3765.99
112544               4322.82
112576               5719.08
112608               5112.04
112640               4251.45
112672               3770.64
112704               3848.75
112736               4103.63
112768               4080.36
112800               3617.33
112832               2711.34
112864               1996.20
112896               2138.72
112928               1472.78
112960               1467.31
112992               1507.69
113024               1329.28
113056               1450.02
113088               1598.44
113120               1575.51
113152               1949.65
113184               1983.79
113216               2349.09
113248               2412.25
113280               2610.40
113312               2162.78
113344               1813.91
113376               2170.50
113408               2923.90
113440               2504.05
113472               2569.54
113504               2164.36
113536               2027.99
113568               2066.06
113600               2634.52
113632               2564.71
113664               2280.61
113696               2661.76
113728               2813.35
113760               2388.15
113792               2483.75
113824               3083.22
113856               4201.48
113888               5553.69
113920               4781.48
113952               5136.95
113984               4451.70
114016               4879.54
114048               4026.75
114080               3346.24
114112               3333.09
114144               3528.62
114176               2345.16
114208               3238.08
114240               2569.25
114272               2387.92
114304               1793.72
114336               2354.74
114368               1895.04
114400               1350.94
114432               1447.59
114464               1830.48
114496               1670.80
114528               1526.56
114560               1865.54
114592               1800.13
114624               2212.56
114656               2330.19
114688               2863.12
114720               2254.74
114752               2249.03
114784               2222.79
114816               3185.80
114848               2563.44
114880               2591.03
114912               2130.16
114944               3013.36
114976               2685.00
115008               2962.75
115040               2950.56
115072               2552.40
115104               2242.49
115136               2162.51
115168               2438.32
115200               2413.07
115232               2103.37
115264               2890.30
115296               2273.58
115328               2836.09
115360               2146.17
115392               2996.44
115424               2911.28
115456               3337.31
115488               2045.15
115520               2615.50
115552               2643.05
115584               2213.06
115616               1778.54
115648               2454.36
115680               2467.77
115712               2981.45
115744               2571.69
115776               2151.83
115808               2201.39
115840               2429.13
115872               1384.38
115904               1365.71
115936               1726.45
115968               1887.67
116000               1753.36
116032               1626.46
116064               1475.97
116096               1576.34
116128               1419.31
116160               1591.66
116192               1688.51
116224               1396.62
116256               1589.12
116288               1667.87
116320               1992.33
116352               1637.37
116384               1937.28
116416               1889.91
116448               2370.37
116480               1921.10
116512               1593.83
116544               1918.19
116576               2320.35
116608               2458.07
116640               1974.98
116672               1860.83
116704               1744.78
116736               1809.08
116768               1705.33
116800               1900.26
116832               1985.94
116864               2613.12
116896               1643.11
116928               2198.25
116960               1956.51
116992               1663.73
117024               2046.28
117056               2256.07
117088               1867.06
117120               2232.50
117152               1577.83
117184               1375.04
117216               1382.89
117248               3061.81
117280               2319.91
117312               1500.65
117344               1619.19
117376               1809.64
117408               1393.91
117440               1381.25
117472               1767.20
117504               1896.04
117536               1269.43
117568               1679.03
117600               1274.80
117632               1278.44
117664               1274.61
117696               1278.15
117728               1467.13
117760               1282.22
117792               1281.19
117824               1326.66
117856               1273.77
117888               1580.85
117920               1472.01
117952               1373.38
117984               1571.77
118016               1519.90
118048               1365.48
118080               1394.36
118112               1376.28
118144               1269.91
118176               1588.24
118208               1368.15
118240               1505.73
118272               1557.28
118304               1571.65
118336               1467.73
118368               1333.74
118400               1503.82
118432               1367.57
118464               1403.74
118496               1275.53
118528               1533.34
118560               1263.78
118592               1367.57
118624               1466.67
118656               1271.86
118688               3533.45
118720               3147.24
118752               1576.33
118784               1364.35
118816               1573.51
118848               1269.35
118880               1376.08
118912               1503.56
118944               1379.25
118976               1378.38
119008               1587.64
119040               1446.73
119072               1739.28
119104               1574.60
119136               1280.82
119168               1277.81
119200               1699.01
119232               1429.21
119264               1704.11
119296               1597.45
119328               1454.59
119360               1440.09
119392               1375.80
119424               1478.14
119456               1656.34
119488               1274.87
119520               1370.54
119552               1437.29
119584               1579.71
119616               1271.46
119648               1272.34
119680               1422.00
119712               1362.84
119744               1323.33
119776               1366.18
119808               1269.20
119840               1474.77
119872               1369.67
119904               1369.72
119936               1273.63
119968               1280.92
120000               1383.58
120032               1309.57
120064               1384.23
120096               1319.12
120128               1285.65
120160               2227.15
120192               1292.59
120224               1403.78
120256               1295.58
120288               1331.50
120320               1295.09
120352               1295.85
120384               1299.77
120416               1295.59
120448               1292.32
120480               1294.15
120512               1401.77
120544               1289.34
120576               1293.21
120608               1292.73
120640               1579.49
120672               1387.54
120704               1387.50
120736               1295.81
120768               1402.26
120800               1447.72
120832               1290.02
120864               1489.35
120896               1315.11
120928               1416.43
120960               1358.25
120992               1286.63
121024               1388.27
121056               1403.33
121088               1367.98
121120               1281.59
121152               1392.59
121184               1291.10
121216               1286.42
121248               1290.38
121280               1294.40
121312               1402.36
121344               1288.87
121376               1298.01
121408               1303.14
121440               1297.71
121472               1299.92
121504               1307.95
121536               1310.51
121568               1305.13
121600               1345.29
121632               1351.39
121664               1309.90
121696               1609.31
121728               1841.48
121760               1925.18
121792               1897.84
121824               1414.80
121856               1403.04
121888               1574.64
121920               1481.11
121952               1308.84
121984               1515.42
122016               1408.71
122048               1417.93
122080               1315.20
122112               1481.09
122144               1411.60
122176               1603.95
122208               1489.71
122240               1308.21
122272               1308.75
122304               1312.01
122336               1309.72
122368               1307.63
122400               1307.32
122432               1341.60
122464               1309.71
122496               1307.01
122528               1305.68
122560               1303.00
122592               1405.87
122624               1362.36
122656               1403.82
122688               1502.33
122720               1305.27
122752               1405.69
122784               1407.97
122816               1394.12
122848               1404.66
122880               1306.76
122912               1367.32
122944               1335.25
122976               1363.67
123008               1311.99
123040               3905.22
123072               2483.84
123104               1519.11
123136               1460.47
123168               1629.06
123200               1627.10
123232               1345.21
123264               2010.42
123296               1490.18
123328               1316.33
123360               1338.61
123392               1357.94
123424               1417.50
123456               1530.66
123488               1326.10
123520               1422.37
123552               1374.98
123584               1321.48
123616               1317.72
123648               1664.31
123680               1481.66
123712               1321.69
123744               1421.33
123776               1325.89
123808               1330.17
123840               1331.75
123872               1324.54
123904               1343.16
123936               1329.60
123968               1327.05
124000               1380.31
124032               1318.52
124064               1324.51
124096               1327.03
124128               1364.64
124160               1321.42
124192               1321.78
124224               1324.20
124256               1317.45
124288               1373.16
124320               1316.92
124352               1313.46
124384               1330.57
124416               1331.17
124448               1336.46
124480               1998.12
124512               1757.32
124544               1341.26
124576               1342.86
124608               1336.80
124640               1339.22
124672               1337.82
124704               1339.78
124736               1338.71
124768               1345.59
124800               1337.38
124832               1435.62
124864               1338.14
124896               1339.63
124928               1340.12
124960               1340.87
124992               1336.27
125024               1338.41
125056               1380.86
125088               1336.13
125120               1335.85
125152               1335.21
125184               1343.81
125216               1342.87
125248               1340.37
125280               1336.98
125312               1336.06
125344               1341.58
125376               1341.27
125408               1336.36
125440               1328.39
125472               1331.99
125504               1335.21
125536               1435.82
125568               1498.93
125600               1326.71
125632               1329.20
125664               1336.43
125696               1336.12
125728               1332.88
125760               1332.85
125792               1331.08
125824               1340.79
125856               1334.15
125888               1326.26
125920               1433.37
125952               2315.52
125984               1453.81
126016               1469.81
126048               1400.80
126080               1622.16
126112               1456.02
126144               1541.01
126176               1406.99
126208               1435.41
126240               1655.26
126272               1646.65
126304               1434.54
126336               1330.44
126368               1482.73
126400               1354.89
126432               1337.69
126464               1334.23
126496               1334.54
126528               1337.58
126560               1346.09
126592               1346.21
126624               1340.98
126656               1338.02
126688               1447.01
126720               1349.49
126752               1344.41
126784               1354.46
126816               1346.77
126848               1348.20
126880               1348.56
126912               1342.97
126944               1341.27
126976               1343.07
127008               1342.13
127040               1344.34
127072               1340.27
127104               1379.61
127136               1339.38
127168               1441.85
127200               1342.69
127232               1347.74
127264               1348.44
127296               1348.78
127328               1448.00
127360               1356.78
127392               3218.38
127424               2604.90
127456               1565.77
127488               1459.44
127520               1675.03
127552               1584.54
127584               1657.96
127616               1378.81
127648               1453.50
127680               1613.94
127712               1512.92
127744               1730.66
127776               1560.18
127808               1460.22
127840               1401.61
127872               1497.69
127904               1788.55
127936               1630.41
127968               1382.58
128000               1561.09
128032               1355.08
128064               1697.54
128096               1361.78
128128               1616.24
128160               1349.47
128192               1454.21
128224               1361.47
128256               1363.54
128288               1359.54
128320               1352.88
128352               1355.31
128384               1360.53
128416               1355.98
128448               1351.53
128480               1354.53
128512               1361.05
128544               1356.28
128576               1351.90
128608               1398.82
128640               1364.05
128672               1458.56
128704               1357.90
128736               1368.81
128768               1370.89
128800               1372.53
128832               2589.42
128864               1799.60
128896               1589.28
128928               1573.13
128960               1469.72
128992               1614.02
129024               1608.35
129056               1474.20
129088               1378.69
129120               1479.53
129152               1369.80
129184               1398.12
129216               1380.51
129248               1379.89
129280               1366.85
129312               1641.12
129344               1370.42
129376               1399.09
129408               1602.45
129440               1466.30
129472               1365.15
129504               1468.76
129536               1469.69
129568               1460.96
129600               1507.30
129632               1368.84
129664               1369.35
129696               1366.30
129728               1367.49
129760               1365.11
129792               1464.97
129824               1450.86
129856               1360.85
129888               1359.78
129920               1470.97
129952               1372.21
129984               1370.54
130016               1369.80
130048               1471.39
130080               1364.94
130112               1366.24
130144               1467.45
130176               1483.07
130208               1451.06
130240               1401.07
130272               1448.83
130304               1470.01
130336               1385.90
130368               1388.36
130400               1433.87
130432               1391.92
130464               1382.89
130496               1382.77
130528               1391.19
130560               1389.73
130592               1483.16
130624               1387.11
130656               1388.95
130688               1395.08
130720               1383.86
130752               1385.84
130784               1389.77
130816               1588.77
130848               1381.56
130880               1386.33
130912               1391.29
130944               1389.55
130976               1383.96
131008               1383.09
131040               1389.43
131072               1386.51
131104               1380.86
131136               1379.93
131168               1380.74
131200               1375.74
131232               1471.50
131264               1466.81
131296               1371.79
131328               1368.86
131360               1367.61
131392               1364.68
131424               1368.15
131456               1468.70
131488               1372.75
131520               1371.05
131552               1376.50
131584               1576.89
131616               1382.07
131648               1420.78
131680               1396.72
131712               1419.96
131744               1426.82
131776               1417.50
131808               1425.03
131840               1403.52
131872               1389.48
131904               1395.79
131936               1396.51
131968               1394.50
132000               1397.59
132032               1394.10
132064               1409.86
132096               1394.85
132128               1393.79
132160               1392.16
132192               1456.80
132224               1418.07
132256               1488.16
132288               1381.40
132320               1485.17
132352               1386.78
132384               1466.52
132416               1378.74
132448               1494.50
132480               1464.18
132512               1381.17
132544               1433.83
132576               1398.10
132608               1396.67
132640               1380.09
132672               1491.09
132704               1490.88
132736               1388.87
132768               1394.15
132800               1394.31
132832               1393.09
132864               1390.06
132896               1492.88
132928               1394.77
132960               1394.81
132992               1401.80
133024               1502.50
133056               1396.47
133088               1415.67
133120               1500.92
133152               1443.41
133184               1434.36
133216               1445.93
133248               1445.64
133280               1430.43
133312               1414.43
133344               1411.81
133376               1407.32
133408               1504.81
133440               1412.10
133472               1412.80
133504               1402.49
133536               1507.13
133568               1415.90
133600               1408.69
133632               1405.48
133664               1411.02
133696               1511.11
133728               1402.36
133760               1404.84
133792               1414.45
133824               1404.59
133856               1405.73
133888               1409.43
133920               1420.21
133952               1400.41
133984               1411.32
134016               1518.86
134048               1604.80
134080               1498.39
134112               1502.52
134144               1400.03
134176               1567.62
134208               1407.46
134240               1504.54
134272               1602.55
134304               1403.10
134336               1406.56
134368               1405.42
134400               1407.69
134432               1507.91
134464               1411.63
134496               1415.75
134528               1415.12
134560               1419.34
134592               1422.24
134624               3883.94
134656               3615.80
134688               1514.29
134720               2002.20
134752               1619.58
134784               1681.18
134816               1676.74
134848               1694.27
134880               1524.88
134912               1426.59
134944               1501.12
134976               1439.93
135008               1431.72
135040               1509.52
135072               1421.16
135104               1501.78
135136               1424.36
135168               1421.39
135200               1429.42
135232               1528.54
135264               1422.78
135296               1427.74
135328               1431.35
135360               1425.17
135392               1430.06
135424               1431.45
135456               1425.04
135488               1420.92
135520               1428.70
135552               1419.05
135584               1417.09
135616               1428.83
135648               1429.17
135680               1416.87
135712               1421.76
135744               1451.52
135776               1417.26
135808               1411.79
135840               1416.17
135872               1517.25
135904               1414.10
135936               1421.13
135968               1427.97
136000               1419.23
136032               1433.50
136064               2487.34
136096               1838.91
136128               1489.13
136160               1424.28
136192               1743.19
136224               1764.94
136256               1843.37
136288               1749.78
136320               1727.34
136352               1527.52
136384               1637.54
136416               1646.08
136448               1685.37
136480               1727.77
136512               1637.86
136544               1431.75
136576               1693.02
136608               1529.05
136640               1604.47
136672               1423.35
136704               1528.34
136736               1632.46
136768               1709.09
136800               1425.15
136832               1425.53
136864               1620.21
136896               1643.70
136928               1431.59
136960               1437.11
136992               1431.82
137024               1437.84
137056               1436.42
137088               1434.46
137120               1434.22
137152               1428.35
137184               1433.70
137216               1433.54
137248               1424.49
137280               1619.46
137312               1429.84
137344               1426.76
137376               1422.04
137408               1440.87
137440               1444.24
137472               1444.72
137504               1459.90
137536               1489.32
137568               1463.64
137600               1464.52
137632               1450.19
137664               1445.81
137696               1442.31
137728               1451.48
137760               1451.88
137792               1440.60
137824               1445.70
137856               1480.69
137888               1445.01
137920               1442.76
137952               1455.84
137984               1446.13
138016               1444.55
138048               1553.48
138080               1448.89
138112               1446.70
138144               1444.74
138176               1450.70
138208               1442.18
138240               1442.38
138272               1450.29
138304               1442.38
138336               1442.30
138368               1449.74
138400               1450.25
138432               1439.72
138464               1445.02
138496               1444.38
138528               1438.30
138560               1444.70
138592               1444.73
138624               1443.63
138656               1544.72
138688               1447.24
138720               1443.28
138752               1445.94
138784               1450.10
138816               1451.42
138848               1451.03
138880               1451.88
138912               1476.34
138944               1480.62
138976               1491.41
139008               1590.35
139040               1489.29
139072               1491.31
139104               1460.69
139136               1456.50
139168               1458.35
139200               1456.71
139232               1456.62
139264               1460.24
139296               1460.22
139328               1462.80
139360               1453.54
139392               1459.81
139424               1459.12
139456               1513.07
139488               1461.65
139520               1531.59
139552               1454.75
139584               1458.81
139616               1460.32
139648               1462.45
139680               1456.21
139712               1461.94
139744               1461.82
139776               1459.38
139808               1457.11
139840               1456.86
139872               1484.76
139904               1457.55
139936               1458.87
139968               1455.82
140000               1460.21
140032               1460.47
140064               1451.03
140096               1443.53
140128               1447.50
140160               1463.60
140192               1463.97
140224               1459.14
140256               1455.87
140288               1570.16
140320               1470.48
140352               1468.22
140384               1465.79
140416               1507.94
140448               2133.23
140480               1775.20
140512               2008.74
140544               1579.96
140576               1469.27
140608               1771.36
140640               1604.85
140672               1575.23
140704               1669.93
140736               1768.77
140768               1585.77
140800               1617.05
140832               1465.54
140864               1720.49
140896               1468.80
140928               1570.57
140960               1561.72
140992               1541.77
141024               1475.91
141056               1566.94
141088               1468.36
141120               1566.74
141152               1472.33
141184               1769.36
141216               1643.27
141248               1671.12
141280               1466.37
141312               1469.09
141344               1563.70
141376               1465.04
141408               1464.28
141440               1462.72
141472               1463.54
141504               1564.48
141536               1579.05
141568               1464.95
141600               1472.98
141632               1472.90
141664               1474.89
141696               1475.19
141728               1471.89
141760               1476.01
141792               1474.68
141824               1477.89
141856               3936.30
141888               3410.24
141920               1722.33
141952               1820.94
141984               1919.13
142016               1780.02
142048               1770.51
142080               1555.54
142112               1730.39
142144               1571.25
142176               1476.67
142208               1788.12
142240               1676.63
142272               1521.34
142304               1492.56
142336               1542.26
142368               1614.97
142400               1664.72
142432               1482.95
142464               1579.07
142496               1473.32
142528               1575.04
142560               1482.45
142592               1483.69
142624               1485.75
142656               1487.72
142688               1495.16
142720               1486.70
142752               1485.17
142784               1485.66
142816               1525.71
142848               1566.67
142880               1466.18
142912               1472.70
142944               1471.54
142976               1509.38
143008               1639.48
143040               1473.17
143072               1468.00
143104               1689.00
143136               1477.58
143168               1475.78
143200               1482.46
143232               1495.69
143264               1497.75
143296               1492.65
143328               1601.94
143360               1500.03
143392               1505.63
143424               1597.27
143456               1496.68
143488               1500.61
143520               1498.89
143552               1495.41
143584               1491.64
143616               1496.10
143648               1496.40
143680               1497.94
143712               1487.48
143744               1589.73
143776               1677.80
143808               1483.43
143840               1576.52
143872               1550.51
143904               1686.23
143936               1485.57
143968               1594.65
144000               1497.19
144032               1494.76
144064               1493.81
144096               1497.67
144128               1494.45
144160               1495.53
144192               1600.28
144224               1494.80
144256               1491.60
144288               1594.14
144320               1496.04
144352               1494.65
144384               1492.09
144416               1489.67
144448               1581.22
144480               1479.16
144512               1480.30
144544               1483.47
144576               1491.25
144608               1487.52
144640               1494.11
144672               1497.81
144704               1496.71
144736               1495.41
144768               3946.37
144800               2049.21
144832               1634.34
144864               1769.18
144896               1598.22
144928               1848.98
144960               1607.07
144992               1714.13
145024               1791.27
145056               1583.73
145088               1634.50
145120               1507.81
145152               1506.94
145184               1506.67
145216               1685.87
145248               1654.61
145280               1510.37
145312               1512.08
145344               1507.75
145376               1504.62
145408               1599.98
145440               1507.55
145472               1507.43
145504               1506.79
145536               1510.83
145568               1506.69
145600               1505.26
145632               1509.78
145664               1508.55
145696               1503.09
145728               1501.72
145760               1624.14
145792               1599.08
145824               1493.42
145856               1595.90
145888               1492.86
145920               1492.98
145952               1495.42
145984               1498.63
146016               1499.86
146048               1503.29
146080               1610.33
146112               1512.28
146144               1515.04
146176               1516.52
146208               2551.47
146240               2009.47
146272               1817.68
146304               1773.93
146336               1616.75
146368               1811.12
146400               1523.11
146432               1774.18
146464               1852.04
146496               1701.93
146528               1983.67
146560               1613.97
146592               1646.65
146624               1899.12
146656               1516.28
146688               1616.81
146720               1595.73
146752               1618.00
146784               1515.97
146816               1663.54
146848               1761.83
146880               1717.00
146912               1722.62
146944               1617.34
146976               1615.25
147008               1623.83
147040               1560.10
147072               1601.72
147104               1624.29
147136               1613.10
147168               1509.37
147200               1710.51
147232               1511.54
147264               1524.91
147296               1512.81
147328               1623.55
147360               1620.33
147392               1514.33
147424               1518.75
147456               1614.18
147488               1520.65
147520               1526.80
147552               1524.04
147584               1526.65
147616               1535.99
147648               1743.30
147680               1771.45
147712               1638.61
147744               1634.03
147776               1532.22
147808               1536.45
147840               1536.56
147872               1558.32
147904               1612.21
147936               1737.39
147968               1580.36
148000               1527.82
148032               1633.11
148064               1740.16
148096               1872.20
148128               1630.70
148160               1633.35
148192               1534.42
148224               1536.12
148256               1537.96
148288               1532.48
148320               1535.10
148352               1539.56
148384               1584.35
148416               1533.58
148448               1536.57
148480               1536.01
148512               1532.26
148544               1534.01
148576               1535.12
148608               1530.00
148640               1530.59
148672               1535.97
148704               1533.19
148736               1526.86
148768               1532.13
148800               1527.95
148832               1631.51
148864               1534.95
148896               1542.32
148928               1533.99
148960               1584.43
148992               1542.97
149024               1549.27
149056               1545.89
149088               1542.88
149120               1907.03
149152               1584.54
149184               1644.47
149216               1595.61
149248               1842.93
149280               1680.95
149312               1743.93
149344               2022.84
149376               1619.81
149408               1694.07
149440               1634.99
149472               1535.93
149504               1720.63
149536               1532.27
149568               1738.31
149600               1543.59
149632               1541.18
149664               1544.49
149696               1550.85
149728               1542.96
149760               1547.00
149792               1551.03
149824               1548.74
149856               1547.12
149888               1636.14
149920               1631.02
149952               1611.06
149984               1577.23
150016               1527.66
150048               1527.77
150080               1609.03
150112               1525.65
150144               1554.08
150176               1531.28
150208               1524.16
150240               1632.00
150272               1548.13
150304               1571.67
150336               1530.23
150368               1544.29
150400               1541.14
150432               1544.42
150464               1627.66
150496               1562.21
150528               1567.35
150560               1597.13
150592               1753.39
150624               1606.07
150656               1866.48
150688               1833.05
150720               1583.78
150752               1613.53
150784               1652.09
150816               1886.75
150848               1848.15
150880               1795.89
150912               1782.00
150944               1729.82
150976               1712.14
151008               1543.25
151040               1553.69
151072               1696.85
151104               1548.26
151136               1547.30
151168               1611.50
151200               1548.71
