
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              6099.97
9000000             34589.43
17000000            56255.37
25000000            89155.69
33000000           118317.84
41000000           137926.96
49000000           167414.01
57000000           208424.30
65000000           219893.95
73000000           251506.77
81000000           274331.61
89000000           305497.14
97000000           331369.31
105000000          357959.31
113000000          382921.48
121000000          501415.45
129000000          445292.99
137000000          473126.63
145000000          496444.43
153000000          526799.64
161000000          557165.50
169000000          574505.19
177000000          627250.91
185000000          635462.51
193000000          681582.62
201000000          684285.25
209000000          712789.77
217000000          735702.33
225000000          759679.18
233000000          790668.23
241000000          824183.30
249000000          902517.56
257000000          895778.23
265000000          905534.10
273000000          952137.10
281000000          983582.67
289000000          993121.09
297000000         1059544.12
305000000         1079788.37
313000000         1191092.18
321000000         1115689.47
329000000         1134576.53
337000000         1181635.17
345000000         1243450.78
353000000         1224730.81
361000000         1257286.11
369000000         1304182.92
377000000         1316807.67
385000000         1322663.06
393000000         1340567.76
401000000         1368153.06
409000000         1397536.65
417000000         1509252.11
425000000         1467033.89
433000000         1506414.06
441000000         1532632.68
449000000         1545727.42
457000000         1650964.08
465000000         1655895.06
473000000         1632435.91
481000000         1651415.40
489000000         1896788.95
497000000         1726414.51
505000000         1796843.62
