	4	1211.566162109375
	8	8.566975593566895
	16	2.6947519779205322
	32	2.411360025405884
	64	1.564736008644104
	128	2.688352108001709
	256	2.6816959381103516
	512	1.577280044555664
	1024	1.7612799406051636
	2048	2.0254719257354736
	4096	1.7318079471588135
	8192	1.5177279710769653
	16384	2.380671977996826
	32768	2.4514238834381104
	65536	2.2959039211273193
	131072	4.0075201988220215
	262144	5.054495811462402
	524288	5.610623836517334
	1048576	8.17187213897705
	2097152	10.074527740478516
	4194304	4.4990081787109375
	8388608	24.145536422729492
	16777216	49.0709114074707
	33554432	55.0513916015625
	67108864	87.69315338134766
	134217728	84.9401626586914
	268435456	237.52137756347656
	536870912	459.1257019042969
