	4	370.218994140625
	8	5.263967990875244
	16	2.7950398921966553
	32	3.2030720710754395
	64	2.5492160320281982
	128	3.5633599758148193
	256	2.6316800117492676
	512	2.7446401119232178
	1024	2.5113279819488525
	2048	2.219072103500366
	4096	1.934272050857544
	8192	1.8508800268173218
	16384	2.9494080543518066
	32768	3.136415958404541
	65536	2.770656108856201
	131072	3.11843204498291
	262144	4.075456142425537
	524288	4.472576141357422
	1048576	6.651040077209473
	2097152	9.244352340698242
	4194304	12.80288028717041
	8388608	22.61996841430664
	16777216	36.959617614746094
	33554432	28.787839889526367
	67108864	42.521278381347656
	134217728	79.18685150146484
	268435456	154.749755859375
	536870912	258.8416442871094
