	4	511.668212890625
	8	3.4525439739227295
	16	3.737056016921997
	32	3.827712059020996
	64	2.9065918922424316
	128	3.1986560821533203
	256	2.666368007659912
	512	2.3470399379730225
	1024	2.86246395111084
	2048	2.4780800342559814
	4096	2.349152088165283
	8192	2.2243199348449707
	16384	3.174207925796509
	32768	3.1512959003448486
	65536	2.7852799892425537
	131072	3.413856029510498
	262144	4.007455825805664
	524288	6.058335781097412
	1048576	7.486559867858887
	2097152	10.01689624786377
	4194304	10.23356819152832
	8388608	26.1964168548584
	16777216	52.61955261230469
	33554432	50.239295959472656
	67108864	76.59967803955078
	134217728	102.7911376953125
	268435456	183.17613220214844
	536870912	223.2935333251953
