4	893.2176513671875
8	3.852799892425537
16	2.5333120822906494
32	2.7674560546875
64	3.6099839210510254
128	1.9511359930038452
256	3.1723520755767822
512	1.8706239461898804
1024	2.7367360591888428
2048	2.875391960144043
4096	3.127808094024658
8192	4.522336006164551
16384	3.4914560317993164
32768	3.0699520111083984
65536	3.8169920444488525
131072	3.651871919631958
262144	4.283360004425049
524288	4.928095817565918
1048576	8.225279808044434
2097152	7.921088218688965
4194304	13.390303611755371
8388608	32.36326217651367
16777216	23.902080535888672
33554432	40.64342498779297
67108864	77.61942291259766
134217728	107.32310485839844
268435456	365.8938903808594
536870912	191.21315002441406
