4	511.6775207519531
8	9.618880271911621
16	2.5506880283355713
32	2.9712960720062256
64	2.840640068054199
128	2.3060479164123535
256	2.1524479389190674
512	2.2323200702667236
1024	3.0842878818511963
2048	2.7504639625549316
4096	2.4391679763793945
8192	3.151871919631958
16384	3.646239995956421
32768	2.9756479263305664
65536	3.297152042388916
131072	3.865504026412964
262144	3.5252480506896973
524288	5.7618560791015625
1048576	6.772255897521973
2097152	11.278495788574219
4194304	18.329055786132812
8388608	36.08784103393555
16777216	30.127391815185547
33554432	71.73587036132812
67108864	93.01074981689453
134217728	158.736572265625
268435456	175.38633728027344
536870912	879.7146606445312
