	4	1120.100830078125
	8	5.793600082397461
	16	3.1679680347442627
	32	3.1281280517578125
	64	2.822144031524658
	128	3.6040000915527344
	256	2.955264091491699
	512	1.5363199710845947
	1024	2.1392319202423096
	2048	2.598912000656128
	4096	1.3537280559539795
	8192	1.7357759475708008
	16384	2.57043194770813
	32768	2.641535997390747
	65536	3.141119956970215
	131072	2.7513279914855957
	262144	3.8720641136169434
	524288	6.036767959594727
	1048576	6.20358419418335
	2097152	9.564672470092773
	4194304	11.71679973602295
	8388608	18.753183364868164
	16777216	9.190176010131836
	33554432	57.99913787841797
	67108864	87.24972534179688
	134217728	83.05561828613281
	268435456	235.85562133789062
	536870912	480.25457763671875
