
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000               448.12
41000000            38935.24
81000000            69061.34
121000000          101140.50
161000000          136838.05
201000000          173131.35
241000000          209074.19
281000000          238805.53
321000000          276855.75
361000000          309252.71
401000000          352195.55
441000000          377258.56
481000000          414844.89
521000000          447555.18
561000000          485152.83
601000000          537199.21
641000000          572676.85
681000000          622460.46
721000000          631264.11
761000000          672628.34
801000000          706378.60
841000000          760898.28
881000000          771062.89
921000000          831709.37
961000000          872349.84
1001000000         960791.55
