
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                    6.52
8000                    6.87
12000                  10.27
16000                  11.61
20000                  12.92
24000                  14.65
28000                  22.31
32000                  23.49
36000                  24.67
40000                  26.41
44000                  27.25
48000                  28.29
52000                  29.97
56000                  30.94
60000                  32.48
64000                  33.19
68000                  34.44
72000                  35.50
76000                  37.81
80000                  37.54
84000                  38.77
88000                  40.27
92000                  41.39
96000                  41.43
100000                 43.74
104000                 44.00
108000                 45.12
112000                 46.15
116000                 47.35
120000                 48.68
124000                 50.05
128000                 49.34
132000                 51.77
136000                 52.56
140000                 54.32
144000                 55.29
148000                 57.73
152000                 58.44
156000                 59.34
160000                 61.09
164000                 61.59
168000                 63.08
172000                 64.38
176000                 66.11
180000                 70.02
184000                 69.11
188000                 69.89
192000                 71.74
196000                 72.96
200000                 74.36
204000                 75.99
208000                 78.27
212000                 78.81
216000                 78.71
220000                 80.88
224000                 82.67
228000                 83.72
232000                 84.70
236000                 87.51
240000                 87.45
244000                 88.89
248000                 90.33
252000                 91.21
256000                 92.75
260000                 94.44
264000                 95.52
268000                 97.73
272000                 99.32
276000                 99.81
280000                 99.67
284000                102.04
288000                103.09
292000                103.02
296000                106.20
300000                104.03
304000                105.77
308000                107.21
312000                114.22
316000                116.28
320000                117.10
324000                118.16
328000                118.87
332000                120.23
336000                121.58
340000                123.01
344000                118.42
348000                118.57
352000                121.75
356000                120.85
360000                122.22
364000                125.24
368000                123.77
372000                125.41
376000                139.94
380000                127.73
384000                127.06
388000                129.56
392000                129.95
396000                131.65
400000                132.19
404000                133.79
408000                134.68
412000                136.25
416000                139.15
420000                137.77
424000                138.62
428000                139.63
432000                146.43
436000                142.50
440000                143.51
444000                145.24
448000                146.37
452000                146.37
456000                147.00
460000                151.65
464000                149.75
468000                151.08
472000                151.01
476000                152.55
480000                154.68
484000                155.26
488000                157.49
492000                157.52
496000                160.83
500000                163.53
504000                160.79
508000                168.37
512000                176.68
516000                176.96
520000                178.66
524000                179.85
528000                181.68
532000                173.17
536000                170.96
540000                173.04
544000                178.09
548000                176.43
552000                176.55
556000                179.63
560000                181.11
564000                184.48
568000                182.96
572000                182.20
576000                192.32
580000                184.55
584000                188.07
588000                189.00
592000                193.40
596000                194.65
600000                194.39
604000                198.42
608000                195.29
612000                196.44
616000                196.81
620000                200.82
624000                199.71
628000                203.49
632000                202.29
636000                204.32
640000                205.21
644000                204.85
648000                208.19
652000                207.93
656000                211.53
660000                211.53
664000                211.37
668000                217.04
672000                216.13
676000                217.73
680000                216.12
684000                222.99
688000                220.24
692000                236.75
696000                231.77
700000                228.82
704000                227.55
708000                230.47
712000                230.52
716000                234.24
720000                232.88
724000                236.32
728000                242.35
732000                245.05
736000                242.25
740000                240.77
744000                238.34
748000                244.88
752000                245.98
756000                244.73
760000                243.06
764000                261.46
768000                251.04
772000                251.39
776000                253.06
780000                252.99
784000                254.54
788000                254.72
792000                257.56
796000                263.43
800000                261.97
804000                259.90
808000                258.71
812000                261.37
816000                266.19
820000                262.11
824000                264.36
828000                268.48
832000                270.31
836000                269.03
840000                273.02
844000                271.98
848000                277.99
852000                272.46
856000                276.86
860000                276.99
864000                287.15
868000                285.41
872000                303.28
876000                305.07
880000                306.86
884000                308.40
888000                310.55
892000                314.65
896000                315.07
900000                316.43
904000                316.91
908000                319.36
912000                316.68
916000                315.93
920000                319.66
924000                320.40
928000                323.08
932000                324.61
936000                318.80
940000                331.95
944000                327.61
948000                313.51
952000                311.58
956000                314.80
960000                315.79
964000                314.31
968000                319.96
972000                323.19
976000                324.21
980000                320.13
984000                326.10
988000                328.63
992000                329.63
996000                323.39
1000000               326.39
1004000               325.36
1008000               332.44
1012000               326.49
1016000               328.61
1020000               343.67
1024000               358.34
