
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1663.17
41000000            81451.94
81000000           158815.07
121000000          234106.98
161000000          318730.57
201000000          390235.13
241000000          542760.69
281000000          535944.00
321000000          620405.67
361000000          746345.22
401000000          777826.35
441000000          888129.76
481000000          914810.83
521000000         1010078.26
561000000         1120967.42
601000000         1171880.54
641000000         1339877.29
681000000         1475366.12
721000000         1440453.78
761000000         1621635.80
801000000         1570681.52
841000000         1749704.70
881000000         1751783.81
921000000         1806408.61
961000000         1997821.07
1001000000        2009368.22
