
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1576.66
5000000              8239.24
9000000             13585.82
13000000            22059.53
17000000            27943.01
21000000            34982.77
25000000            41781.53
29000000            47370.42
33000000            54547.48
37000000           128258.32
41000000            70535.02
45000000            76872.78
49000000            84530.66
53000000            92075.21
57000000            97628.67
61000000           104605.65
65000000           112966.85
69000000           117862.74
73000000           125699.57
77000000           131713.05
81000000           138076.94
85000000           144509.03
89000000           151505.85
93000000           158133.33
97000000           164749.16
101000000          172552.53
105000000          179192.60
109000000          186970.47
113000000          192135.60
117000000          200089.85
121000000          207134.45
125000000          212318.65
129000000          236100.29
133000000          228783.73
137000000          232727.28
141000000          242082.81
145000000          301356.69
149000000          252427.32
153000000          259492.43
157000000          269197.17
161000000          274367.57
165000000          282156.96
169000000          298114.41
173000000          297852.70
177000000          316225.42
181000000          309681.49
185000000          316096.43
189000000          339603.06
193000000          329417.29
197000000          335928.45
201000000          344990.43
205000000          350512.87
209000000          405494.05
213000000          363376.11
217000000          369307.29
221000000          376804.79
225000000          384632.18
229000000          390893.14
233000000          398854.07
237000000          407106.64
241000000          461534.28
245000000          468790.13
249000000          445364.53
253000000          431787.18
257000000          493387.08
261000000          443309.18
265000000          456460.22
269000000          458776.88
273000000          464091.62
277000000          470664.16
281000000          478429.89
285000000          485041.23
289000000          492224.48
293000000          501376.90
297000000          557938.01
301000000          514543.13
305000000          519516.30
309000000          558004.59
313000000          541058.58
317000000          541564.37
321000000          544448.51
325000000          554150.02
329000000          560394.14
333000000          566796.49
337000000          581701.55
341000000          659249.80
345000000          665860.49
349000000          589204.23
353000000          596269.86
357000000          648137.41
361000000          611284.90
365000000          703494.53
369000000          624156.54
373000000          630836.35
377000000          636841.34
381000000          653167.54
385000000          651701.28
389000000          711675.73
393000000          666146.29
397000000          695033.66
401000000          768021.69
405000000          815972.15
409000000          847920.51
413000000          833536.56
417000000          834963.05
421000000          885335.43
425000000          862971.22
429000000          828187.97
433000000          828089.95
437000000          952412.11
441000000          892402.01
445000000          891324.43
449000000          959562.42
453000000          901660.69
457000000          941242.97
461000000          894994.21
465000000          912773.49
469000000         1068721.58
473000000          958351.58
477000000          975436.28
481000000          957184.41
485000000          928285.84
489000000          944861.02
493000000          995411.76
497000000         1043218.07
501000000          990031.81
505000000         1007896.58
509000000         1025089.45
513000000         1061169.69
517000000         1032520.31
521000000         1148030.79
525000000         1069158.60
529000000         1063077.79
533000000         1080422.84
537000000         1128246.47
541000000         1121283.05
545000000         1140730.24
549000000         1134981.05
553000000         1081828.93
557000000         1062675.24
561000000         1092019.83
565000000         1097435.36
569000000         1136382.91
573000000         1133248.91
577000000         1179239.80
581000000         1132507.90
585000000         1164951.47
589000000         1158636.06
593000000         1173251.18
597000000         1163357.06
601000000         1180439.93
605000000         1302924.42
609000000         1186498.93
613000000         1255356.93
617000000         1217779.52
621000000         1199806.09
625000000         1335711.21
629000000         1271483.09
633000000         1254002.10
637000000         1358351.94
641000000         1330636.89
645000000         1254438.67
649000000         1270924.40
653000000         1326847.12
657000000         1287206.45
661000000         1249825.66
665000000         1369031.64
669000000         1293157.19
673000000         1315733.98
677000000         1323884.52
681000000         1508315.33
685000000         1331375.42
689000000         1389714.23
693000000         1336399.87
697000000         1324666.50
701000000         1485735.96
705000000         1515556.38
709000000         1609884.07
713000000         1559241.46
717000000         1600536.56
721000000         1581726.13
725000000         1601320.79
729000000         1662327.34
733000000         1598145.29
737000000         1634513.17
741000000         1567690.01
745000000         1597621.40
749000000         1594267.45
753000000         1647010.75
757000000         1690084.82
761000000         1654677.14
765000000         1632851.82
769000000         1695077.19
773000000         1661037.47
777000000         1671948.98
781000000         1700461.63
785000000         1768359.73
789000000         1744706.08
793000000         1753917.60
797000000         1727965.69
801000000         1706399.91
805000000         1733811.46
809000000         1779133.40
813000000         1853439.54
817000000         1805969.17
821000000         1726547.10
825000000         1784934.75
829000000         1718127.02
833000000         1735862.26
837000000         1741632.99
841000000         1777459.76
845000000         1811786.94
849000000         1853170.17
853000000         1795120.79
857000000         1865646.36
861000000         1751726.62
865000000         1817681.46
869000000         1868729.93
873000000         1801952.21
877000000         2038696.29
881000000         1858713.48
885000000         1924050.84
889000000         1982765.66
893000000         1866217.37
897000000         1862860.26
901000000         1839188.60
905000000         1915137.92
909000000         1907004.18
913000000         1959501.18
917000000         1958298.22
921000000         1898508.62
925000000         1910368.58
929000000         1848810.75
933000000         2009428.59
937000000         1906180.52
941000000         1959992.89
945000000         1925131.98
949000000         1944960.40
953000000         1897756.80
957000000         1918933.99
961000000         1934471.98
965000000         2076764.79
969000000         1990432.66
973000000         1961669.23
977000000         2045392.67
981000000         1990455.51
985000000         2050777.20
989000000         1995096.76
993000000         2048885.00
997000000         2111213.76
1001000000        2110805.52
1005000000        2194768.08
1009000000        2024678.02
1013000000        2083827.48
1017000000        2193046.28
1021000000        2157383.82
